"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Jokioinen Ilmala","2020","2","10","00:00","0.3"
"Jokioinen Ilmala","2020","2","11","00:00","2.9"
"Jokioinen Ilmala","2020","2","12","00:00","1"
"Jokioinen Ilmala","2020","2","13","00:00","15.9"
"Jokioinen Ilmala","2020","2","14","00:00","31.9"
"Jokioinen Ilmala","2020","2","15","00:00","0.9"
"Jokioinen Ilmala","2020","2","16","00:00","0.3"
"Jokioinen Ilmala","2020","2","17","00:00","0.9"
"Jokioinen Ilmala","2020","2","18","00:00","10.2"
"Jokioinen Ilmala","2020","2","19","00:00","6.2"
"Jokioinen Ilmala","2020","2","20","00:00","32.9"
"Jokioinen Ilmala","2020","2","21","00:00","0.3"
"Jokioinen Ilmala","2020","2","22","00:00","0.5"
"Jokioinen Ilmala","2020","2","23","00:00","31.9"
"Jokioinen Ilmala","2020","2","24","00:00","233.7"
"Jokioinen Ilmala","2020","2","25","00:00","250.4"
"Jokioinen Ilmala","2020","2","26","00:00","99.5"
"Jokioinen Ilmala","2020","2","27","00:00","284.4"
"Jokioinen Ilmala","2020","2","28","00:00","293.6"
"Jokioinen Ilmala","2020","2","29","00:00","5.6"
"Jokioinen Ilmala","2020","3","1","00:00","0.3"
"Jokioinen Ilmala","2020","3","2","00:00","1.4"
"Jokioinen Ilmala","2020","3","3","00:00","0.4"
"Jokioinen Ilmala","2020","3","4","00:00","-0.1"
"Jokioinen Ilmala","2020","3","5","00:00","2.8"
"Jokioinen Ilmala","2020","3","6","00:00","75.5"
"Jokioinen Ilmala","2020","3","7","00:00","42.6"
"Jokioinen Ilmala","2020","3","8","00:00","111.3"
"Jokioinen Ilmala","2020","3","9","00:00","0.4"
"Jokioinen Ilmala","2020","3","10","00:00","0.5"
"Jokioinen Ilmala","2020","3","11","00:00","0.4"
"Jokioinen Ilmala","2020","3","12","00:00","7.9"
"Jokioinen Ilmala","2020","3","13","00:00","121.5"
"Jokioinen Ilmala","2020","3","14","00:00","258.9"
"Jokioinen Ilmala","2020","3","15","00:00","145.8"
"Jokioinen Ilmala","2020","3","16","00:00","210.4"
"Jokioinen Ilmala","2020","3","17","00:00","28.6"
"Jokioinen Ilmala","2020","3","18","00:00","3.7"
"Jokioinen Ilmala","2020","3","19","00:00","206.8"
"Jokioinen Ilmala","2020","3","20","00:00","336.4"
"Jokioinen Ilmala","2020","3","21","00:00","122.9"
"Jokioinen Ilmala","2020","3","22","00:00","316.4"
"Jokioinen Ilmala","2020","3","23","00:00","123.7"
"Jokioinen Ilmala","2020","3","24","00:00","261.7"
"Jokioinen Ilmala","2020","3","25","00:00","173.2"
"Jokioinen Ilmala","2020","3","26","00:00","231.3"
"Jokioinen Ilmala","2020","3","27","00:00","190"
"Jokioinen Ilmala","2020","3","28","00:00","202.1"
"Jokioinen Ilmala","2020","3","29","00:00","316.7"
"Jokioinen Ilmala","2020","3","30","00:00","145.5"
"Jokioinen Ilmala","2020","3","31","00:00","105.3"
"Jokioinen Ilmala","2020","4","1","00:00","256.4"
"Jokioinen Ilmala","2020","4","2","00:00","41.7"
"Jokioinen Ilmala","2020","4","3","00:00","91"
"Jokioinen Ilmala","2020","4","4","00:00","306"
"Jokioinen Ilmala","2020","4","5","00:00","376.3"
"Jokioinen Ilmala","2020","4","6","00:00","146.8"
"Jokioinen Ilmala","2020","4","7","00:00","226.3"
"Jokioinen Ilmala","2020","4","8","00:00","262.5"
"Jokioinen Ilmala","2020","4","9","00:00","243.2"
"Jokioinen Ilmala","2020","4","10","00:00","263.8"
"Jokioinen Ilmala","2020","4","11","00:00","-"
"-","2020","4","12","00:00","-"
"-","2020","4","13","00:00","-"
"-","2020","4","14","00:00","-"
"-","2020","4","15","00:00","-"
"-","2020","4","16","00:00","-"
"Jokioinen Ilmala","2020","4","17","00:00","180.2"
"Jokioinen Ilmala","2020","4","18","00:00","410.5"
"Jokioinen Ilmala","2020","4","19","00:00","290.1"
"Jokioinen Ilmala","2020","4","20","00:00","52.1"
"Jokioinen Ilmala","2020","4","21","00:00","485.6"
"Jokioinen Ilmala","2020","4","22","00:00","386.6"
"Jokioinen Ilmala","2020","4","23","00:00","405.6"
"Jokioinen Ilmala","2020","4","24","00:00","34.6"
"Jokioinen Ilmala","2020","4","25","00:00","198.5"
"Jokioinen Ilmala","2020","4","26","00:00","31.8"
"Jokioinen Ilmala","2020","4","27","00:00","175.8"
"Jokioinen Ilmala","2020","4","28","00:00","2.7"
"Jokioinen Ilmala","2020","4","29","00:00","113.9"
"Jokioinen Ilmala","2020","4","30","00:00","262.2"
"Jokioinen Ilmala","2020","5","1","00:00","63.9"
"Jokioinen Ilmala","2020","5","2","00:00","15.4"
"Jokioinen Ilmala","2020","5","3","00:00","34.9"
"Jokioinen Ilmala","2020","5","4","00:00","229.6"
"Jokioinen Ilmala","2020","5","5","00:00","340.7"
"Jokioinen Ilmala","2020","5","6","00:00","266.6"
"Jokioinen Ilmala","2020","5","7","00:00","407.1"
"Jokioinen Ilmala","2020","5","8","00:00","110.7"
"Jokioinen Ilmala","2020","5","9","00:00","462.4"
"Jokioinen Ilmala","2020","5","10","00:00","261.8"
"Jokioinen Ilmala","2020","5","11","00:00","79.6"
"Jokioinen Ilmala","2020","5","12","00:00","386.4"
"Jokioinen Ilmala","2020","5","13","00:00","91.5"
"Jokioinen Ilmala","2020","5","14","00:00","228"
"Jokioinen Ilmala","2020","5","15","00:00","151"
"Jokioinen Ilmala","2020","5","16","00:00","7.4"
"Jokioinen Ilmala","2020","5","17","00:00","95.2"
"Jokioinen Ilmala","2020","5","18","00:00","164.4"
"Jokioinen Ilmala","2020","5","19","00:00","153"
"Jokioinen Ilmala","2020","5","20","00:00","282.4"
"Jokioinen Ilmala","2020","5","21","00:00","158.2"
"Jokioinen Ilmala","2020","5","22","00:00","549.9"
"Jokioinen Ilmala","2020","5","23","00:00","448.1"
"Jokioinen Ilmala","2020","5","24","00:00","3.7"
"Jokioinen Ilmala","2020","5","25","00:00","138.1"
"Jokioinen Ilmala","2020","5","26","00:00","398.7"
"Jokioinen Ilmala","2020","5","27","00:00","255.1"
"Jokioinen Ilmala","2020","5","28","00:00","337.9"
"Jokioinen Ilmala","2020","5","29","00:00","284.1"
"Jokioinen Ilmala","2020","5","30","00:00","551.4"
"Jokioinen Ilmala","2020","5","31","00:00","546.4"
"Jokioinen Ilmala","2020","6","1","00:00","294.5"
"Jokioinen Ilmala","2020","6","2","00:00","398.8"
"Jokioinen Ilmala","2020","6","3","00:00","517.6"
"Jokioinen Ilmala","2020","6","4","00:00","205.8"
"Jokioinen Ilmala","2020","6","5","00:00","30.9"
"Jokioinen Ilmala","2020","6","6","00:00","44.1"
"Jokioinen Ilmala","2020","6","7","00:00","248.6"
"Jokioinen Ilmala","2020","6","8","00:00","155.9"
"Jokioinen Ilmala","2020","6","9","00:00","183.8"
"Jokioinen Ilmala","2020","6","10","00:00","561.3"
"Jokioinen Ilmala","2020","6","11","00:00","545"
"Jokioinen Ilmala","2020","6","12","00:00","545.5"
"Jokioinen Ilmala","2020","6","13","00:00","466.4"
"Jokioinen Ilmala","2020","6","14","00:00","556.4"
"Jokioinen Ilmala","2020","6","15","00:00","464.5"
"Jokioinen Ilmala","2020","6","16","00:00","36.7"
"Jokioinen Ilmala","2020","6","17","00:00","332.9"
"Jokioinen Ilmala","2020","6","18","00:00","530.8"
"Jokioinen Ilmala","2020","6","19","00:00","428.9"
"Jokioinen Ilmala","2020","6","20","00:00","495.6"
"Jokioinen Ilmala","2020","6","21","00:00","360.5"
"Jokioinen Ilmala","2020","6","22","00:00","566.7"
"Jokioinen Ilmala","2020","6","23","00:00","452.7"
"Jokioinen Ilmala","2020","6","24","00:00","482.1"
"Jokioinen Ilmala","2020","6","25","00:00","514.6"
"Jokioinen Ilmala","2020","6","26","00:00","526.4"
"Jokioinen Ilmala","2020","6","27","00:00","363.4"
"Jokioinen Ilmala","2020","6","28","00:00","310.4"
"Jokioinen Ilmala","2020","6","29","00:00","65.6"
"Jokioinen Ilmala","2020","6","30","00:00","0.5"
"Jokioinen Ilmala","2020","7","1","00:00","107.8"
"Jokioinen Ilmala","2020","7","2","00:00","124.8"
"Jokioinen Ilmala","2020","7","3","00:00","289.5"
"Jokioinen Ilmala","2020","7","4","00:00","46.4"
"Jokioinen Ilmala","2020","7","5","00:00","119.8"
"Jokioinen Ilmala","2020","7","6","00:00","202.8"
"Jokioinen Ilmala","2020","7","7","00:00","62"
"Jokioinen Ilmala","2020","7","8","00:00","240.3"
"Jokioinen Ilmala","2020","7","9","00:00","138.3"
"Jokioinen Ilmala","2020","7","10","00:00","127"
"Jokioinen Ilmala","2020","7","11","00:00","4.1"
"Jokioinen Ilmala","2020","7","12","00:00","226.8"
"Jokioinen Ilmala","2020","7","13","00:00","222.8"
"Jokioinen Ilmala","2020","7","14","00:00","350.6"
"Jokioinen Ilmala","2020","7","15","00:00","387.1"
"Jokioinen Ilmala","2020","7","16","00:00","271.2"
"Jokioinen Ilmala","2020","7","17","00:00","388.1"
"Jokioinen Ilmala","2020","7","18","00:00","459.5"
"Jokioinen Ilmala","2020","7","19","00:00","341.8"
"Jokioinen Ilmala","2020","7","20","00:00","69.5"
"Jokioinen Ilmala","2020","7","21","00:00","207.1"
"Jokioinen Ilmala","2020","7","22","00:00","112.8"
"Jokioinen Ilmala","2020","7","23","00:00","2.6"
"Jokioinen Ilmala","2020","7","24","00:00","0.5"
"Jokioinen Ilmala","2020","7","25","00:00","93.4"
"Jokioinen Ilmala","2020","7","26","00:00","354.8"
"Jokioinen Ilmala","2020","7","27","00:00","209"
"Jokioinen Ilmala","2020","7","28","00:00","61.3"
"Jokioinen Ilmala","2020","7","29","00:00","38.6"
"Jokioinen Ilmala","2020","7","30","00:00","196.2"
"Jokioinen Ilmala","2020","7","31","00:00","327.4"
"Jokioinen Ilmala","2020","8","1","00:00","391.5"
"Jokioinen Ilmala","2020","8","2","00:00","129.1"
"Jokioinen Ilmala","2020","8","3","00:00","222.6"
"Jokioinen Ilmala","2020","8","4","00:00","235"
"Jokioinen Ilmala","2020","8","5","00:00","362.6"
"Jokioinen Ilmala","2020","8","6","00:00","10.4"
"Jokioinen Ilmala","2020","8","7","00:00","229.5"
"Jokioinen Ilmala","2020","8","8","00:00","448.8"
"Jokioinen Ilmala","2020","8","9","00:00","254.6"
"Jokioinen Ilmala","2020","8","10","00:00","396.1"
"Jokioinen Ilmala","2020","8","11","00:00","323.6"
"Jokioinen Ilmala","2020","8","12","00:00","103.5"
"Jokioinen Ilmala","2020","8","13","00:00","131.1"
"Jokioinen Ilmala","2020","8","14","00:00","279.1"
"Jokioinen Ilmala","2020","8","15","00:00","297.2"
"Jokioinen Ilmala","2020","8","16","00:00","441.6"
"Jokioinen Ilmala","2020","8","17","00:00","420.4"
"Jokioinen Ilmala","2020","8","18","00:00","420.2"
"Jokioinen Ilmala","2020","8","19","00:00","181.7"
"Jokioinen Ilmala","2020","8","20","00:00","377.7"
"Jokioinen Ilmala","2020","8","21","00:00","305.6"
"Jokioinen Ilmala","2020","8","22","00:00","0.2"
"Jokioinen Ilmala","2020","8","23","00:00","240"
"Jokioinen Ilmala","2020","8","24","00:00","207.3"
"Jokioinen Ilmala","2020","8","25","00:00","152.5"
"Jokioinen Ilmala","2020","8","26","00:00","267.1"
"Jokioinen Ilmala","2020","8","27","00:00","381.1"
"Jokioinen Ilmala","2020","8","28","00:00","287.3"
"Jokioinen Ilmala","2020","8","29","00:00","189.8"
"Jokioinen Ilmala","2020","8","30","00:00","1.4"
"Jokioinen Ilmala","2020","8","31","00:00","1.1"
"Jokioinen Ilmala","2020","9","1","00:00","366.6"
"Jokioinen Ilmala","2020","9","2","00:00","270.2"
"Jokioinen Ilmala","2020","9","3","00:00","4.4"
"Jokioinen Ilmala","2020","9","4","00:00","8.9"
"Jokioinen Ilmala","2020","9","5","00:00","20.3"
"Jokioinen Ilmala","2020","9","6","00:00","98.9"
"Jokioinen Ilmala","2020","9","7","00:00","279.7"
"Jokioinen Ilmala","2020","9","8","00:00","4.5"
"Jokioinen Ilmala","2020","9","9","00:00","6.9"
"Jokioinen Ilmala","2020","9","10","00:00","166.7"
"Jokioinen Ilmala","2020","9","11","00:00","98"
"Jokioinen Ilmala","2020","9","12","00:00","0.9"
"Jokioinen Ilmala","2020","9","13","00:00","298"
"Jokioinen Ilmala","2020","9","14","00:00","248"
"Jokioinen Ilmala","2020","9","15","00:00","143.1"
"Jokioinen Ilmala","2020","9","16","00:00","0.1"
"Jokioinen Ilmala","2020","9","17","00:00","2"
"Jokioinen Ilmala","2020","9","18","00:00","126.1"
"Jokioinen Ilmala","2020","9","19","00:00","237.7"
"Jokioinen Ilmala","2020","9","20","00:00","120.5"
"Jokioinen Ilmala","2020","9","21","00:00","39.6"
"Jokioinen Ilmala","2020","9","22","00:00","35.9"
"Jokioinen Ilmala","2020","9","23","00:00","192.9"
"Jokioinen Ilmala","2020","9","24","00:00","88.9"
"Jokioinen Ilmala","2020","9","25","00:00","57.8"
"Jokioinen Ilmala","2020","9","26","00:00","142.4"
"Jokioinen Ilmala","2020","9","27","00:00","229.4"
"Jokioinen Ilmala","2020","9","28","00:00","205.9"
"Jokioinen Ilmala","2020","9","29","00:00","0.1"
"Jokioinen Ilmala","2020","9","30","00:00","4"
"Jokioinen Ilmala","2020","10","1","00:00","98.6"
"Jokioinen Ilmala","2020","10","2","00:00","85"
"Jokioinen Ilmala","2020","10","3","00:00","118.3"
"Jokioinen Ilmala","2020","10","4","00:00","8.4"
"Jokioinen Ilmala","2020","10","5","00:00","127.4"
"Jokioinen Ilmala","2020","10","6","00:00","0.1"
"Jokioinen Ilmala","2020","10","7","00:00","9.7"
"Jokioinen Ilmala","2020","10","8","00:00","20.7"
"Jokioinen Ilmala","2020","10","9","00:00","0.3"
"Jokioinen Ilmala","2020","10","10","00:00","61.5"
"Jokioinen Ilmala","2020","10","11","00:00","124.6"
"Jokioinen Ilmala","2020","10","12","00:00","26.6"
"Jokioinen Ilmala","2020","10","13","00:00","8.9"
"Jokioinen Ilmala","2020","10","14","00:00","0.5"
"Jokioinen Ilmala","2020","10","15","00:00","98.7"
"Jokioinen Ilmala","2020","10","16","00:00","62.9"
"Jokioinen Ilmala","2020","10","17","00:00","1.9"
"Jokioinen Ilmala","2020","10","18","00:00","169.8"
"Jokioinen Ilmala","2020","10","19","00:00","5.7"
"Jokioinen Ilmala","2020","10","20","00:00","7.4"
"Jokioinen Ilmala","2020","10","21","00:00","0.2"
"Jokioinen Ilmala","2020","10","22","00:00","0.1"
"Jokioinen Ilmala","2020","10","23","00:00","1"
"Jokioinen Ilmala","2020","10","24","00:00","62.1"
"Jokioinen Ilmala","2020","10","25","00:00","30.3"
"Jokioinen Ilmala","2020","10","26","00:00","0"
"Jokioinen Ilmala","2020","10","27","00:00","-0.1"
"Jokioinen Ilmala","2020","10","28","00:00","54.6"
"Jokioinen Ilmala","2020","10","29","00:00","30"
"Jokioinen Ilmala","2020","10","30","00:00","0.5"
"Jokioinen Ilmala","2020","10","31","00:00","0.8"
"Jokioinen Ilmala","2020","11","1","00:00","-0.1"
"Jokioinen Ilmala","2020","11","2","00:00","-0.1"
"Jokioinen Ilmala","2020","11","3","00:00","-0.1"
"Jokioinen Ilmala","2020","11","4","00:00","26.9"
"Jokioinen Ilmala","2020","11","5","00:00","7.4"
"Jokioinen Ilmala","2020","11","6","00:00","121.7"
"Jokioinen Ilmala","2020","11","7","00:00","122.1"
"Jokioinen Ilmala","2020","11","8","00:00","153.4"
"Jokioinen Ilmala","2020","11","9","00:00","74.9"
"Jokioinen Ilmala","2020","11","10","00:00","10"
"Jokioinen Ilmala","2020","11","11","00:00","0.8"
"Jokioinen Ilmala","2020","11","12","00:00","0.2"
"Jokioinen Ilmala","2020","11","13","00:00","0.1"
"Jokioinen Ilmala","2020","11","14","00:00","2.8"
"Jokioinen Ilmala","2020","11","15","00:00","1.8"
"Jokioinen Ilmala","2020","11","16","00:00","0"
"Jokioinen Ilmala","2020","11","17","00:00","0"
"Jokioinen Ilmala","2020","11","18","00:00","53.1"
"Jokioinen Ilmala","2020","11","19","00:00","0"
"Jokioinen Ilmala","2020","11","20","00:00","3.7"
"Jokioinen Ilmala","2020","11","21","00:00","2.4"
"Jokioinen Ilmala","2020","11","22","00:00","1.6"
"Jokioinen Ilmala","2020","11","23","00:00","20.6"
"Jokioinen Ilmala","2020","11","24","00:00","7.7"
"Jokioinen Ilmala","2020","11","25","00:00","0.4"
"Jokioinen Ilmala","2020","11","26","00:00","16.1"
"Jokioinen Ilmala","2020","11","27","00:00","1.9"
"Jokioinen Ilmala","2020","11","28","00:00","0.8"
"Jokioinen Ilmala","2020","11","29","00:00","0.1"
"Jokioinen Ilmala","2020","11","30","00:00","0.9"
"Jokioinen Ilmala","2020","12","1","00:00","1.3"
"Jokioinen Ilmala","2020","12","2","00:00","0.7"
"Jokioinen Ilmala","2020","12","3","00:00","0.1"
"Jokioinen Ilmala","2020","12","4","00:00","0"
"Jokioinen Ilmala","2020","12","5","00:00","0.3"
"Jokioinen Ilmala","2020","12","6","00:00","0.2"
"Jokioinen Ilmala","2020","12","7","00:00","52.6"
"Jokioinen Ilmala","2020","12","8","00:00","68"
"Jokioinen Ilmala","2020","12","9","00:00","0.2"
"Jokioinen Ilmala","2020","12","10","00:00","0.1"
"Jokioinen Ilmala","2020","12","11","00:00","0.1"
"Jokioinen Ilmala","2020","12","12","00:00","0.3"
"Jokioinen Ilmala","2020","12","13","00:00","0.6"
"Jokioinen Ilmala","2020","12","14","00:00","1.4"
"Jokioinen Ilmala","2020","12","15","00:00","0.4"
"Jokioinen Ilmala","2020","12","16","00:00","0.6"
"Jokioinen Ilmala","2020","12","17","00:00","0.8"
"Jokioinen Ilmala","2020","12","18","00:00","0.4"
"Jokioinen Ilmala","2020","12","19","00:00","0.9"
"Jokioinen Ilmala","2020","12","20","00:00","0.4"
"Jokioinen Ilmala","2020","12","21","00:00","0.3"
"Jokioinen Ilmala","2020","12","22","00:00","0.3"
"Jokioinen Ilmala","2020","12","23","00:00","0.7"
"Jokioinen Ilmala","2020","12","24","00:00","2.3"
"Jokioinen Ilmala","2020","12","25","00:00","0.7"
"Jokioinen Ilmala","2020","12","26","00:00","1.3"
"Jokioinen Ilmala","2020","12","27","00:00","0"
"Jokioinen Ilmala","2020","12","28","00:00","0"
"Jokioinen Ilmala","2020","12","29","00:00","-0.2"
"Jokioinen Ilmala","2020","12","30","00:00","0.2"
"Jokioinen Ilmala","2020","12","31","00:00","1.4"
"Jokioinen Ilmala","2021","1","1","00:00","1.7"
