"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Sodankylä Tähtelä","2006","6","9","00:00","174.4"
"Sodankylä Tähtelä","2006","6","10","00:00","217.2"
"Sodankylä Tähtelä","2006","6","11","00:00","363.6"
"Sodankylä Tähtelä","2006","6","12","00:00","397.4"
"Sodankylä Tähtelä","2006","6","13","00:00","399.8"
"Sodankylä Tähtelä","2006","6","14","00:00","41.8"
"Sodankylä Tähtelä","2006","6","15","00:00","-"
"-","2006","6","16","00:00","-"
"Sodankylä Tähtelä","2006","6","17","00:00","42.4"
"Sodankylä Tähtelä","2006","6","18","00:00","93.6"
"Sodankylä Tähtelä","2006","6","19","00:00","76.6"
"Sodankylä Tähtelä","2006","6","20","00:00","139.6"
"Sodankylä Tähtelä","2006","6","21","00:00","106.8"
"Sodankylä Tähtelä","2006","6","22","00:00","275.7"
"Sodankylä Tähtelä","2006","6","23","00:00","321"
"Sodankylä Tähtelä","2006","6","24","00:00","333.3"
"Sodankylä Tähtelä","2006","6","25","00:00","296.5"
"Sodankylä Tähtelä","2006","6","26","00:00","86.7"
"Sodankylä Tähtelä","2006","6","27","00:00","341.3"
"Sodankylä Tähtelä","2006","6","28","00:00","483.7"
"Sodankylä Tähtelä","2006","6","29","00:00","279.2"
"Sodankylä Tähtelä","2006","6","30","00:00","359.3"
"Sodankylä Tähtelä","2006","7","1","00:00","280.7"
"Sodankylä Tähtelä","2006","7","2","00:00","362.1"
"Sodankylä Tähtelä","2006","7","3","00:00","282.3"
"Sodankylä Tähtelä","2006","7","4","00:00","161.4"
"Sodankylä Tähtelä","2006","7","5","00:00","289.3"
"Sodankylä Tähtelä","2006","7","6","00:00","211.7"
"Sodankylä Tähtelä","2006","7","7","00:00","209.6"
"Sodankylä Tähtelä","2006","7","8","00:00","152.4"
"Sodankylä Tähtelä","2006","7","9","00:00","255.2"
"Sodankylä Tähtelä","2006","7","10","00:00","215.6"
"Sodankylä Tähtelä","2006","7","11","00:00","152.2"
"Sodankylä Tähtelä","2006","7","12","00:00","65.7"
"Sodankylä Tähtelä","2006","7","13","00:00","51.6"
"Sodankylä Tähtelä","2006","7","14","00:00","435.5"
"Sodankylä Tähtelä","2006","7","15","00:00","350.8"
"Sodankylä Tähtelä","2006","7","16","00:00","227.5"
"Sodankylä Tähtelä","2006","7","17","00:00","145.7"
"Sodankylä Tähtelä","2006","7","18","00:00","192"
"Sodankylä Tähtelä","2006","7","19","00:00","87.6"
"Sodankylä Tähtelä","2006","7","20","00:00","35.3"
"Sodankylä Tähtelä","2006","7","21","00:00","48"
"Sodankylä Tähtelä","2006","7","22","00:00","202.9"
"Sodankylä Tähtelä","2006","7","23","00:00","260.4"
"Sodankylä Tähtelä","2006","7","24","00:00","329.8"
"Sodankylä Tähtelä","2006","7","25","00:00","191.4"
"Sodankylä Tähtelä","2006","7","26","00:00","41.5"
"Sodankylä Tähtelä","2006","7","27","00:00","49.3"
"Sodankylä Tähtelä","2006","7","28","00:00","447.1"
"Sodankylä Tähtelä","2006","7","29","00:00","350.6"
"Sodankylä Tähtelä","2006","7","30","00:00","409.7"
"Sodankylä Tähtelä","2006","7","31","00:00","329.3"
"Sodankylä Tähtelä","2006","8","1","00:00","476.8"
"Sodankylä Tähtelä","2006","8","2","00:00","121.3"
"Sodankylä Tähtelä","2006","8","3","00:00","238.3"
"Sodankylä Tähtelä","2006","8","4","00:00","187.7"
"Sodankylä Tähtelä","2006","8","5","00:00","448.9"
"Sodankylä Tähtelä","2006","8","6","00:00","278.2"
"Sodankylä Tähtelä","2006","8","7","00:00","30.4"
"Sodankylä Tähtelä","2006","8","8","00:00","200.1"
"Sodankylä Tähtelä","2006","8","9","00:00","502.9"
"Sodankylä Tähtelä","2006","8","10","00:00","486.7"
"Sodankylä Tähtelä","2006","8","11","00:00","488.3"
"Sodankylä Tähtelä","2006","8","12","00:00","154.4"
"Sodankylä Tähtelä","2006","8","13","00:00","120.4"
"Sodankylä Tähtelä","2006","8","14","00:00","315.6"
"Sodankylä Tähtelä","2006","8","15","00:00","326.8"
"Sodankylä Tähtelä","2006","8","16","00:00","102.8"
"Sodankylä Tähtelä","2006","8","17","00:00","12.9"
"Sodankylä Tähtelä","2006","8","18","00:00","3.6"
"Sodankylä Tähtelä","2006","8","19","00:00","172.7"
"Sodankylä Tähtelä","2006","8","20","00:00","359.8"
"Sodankylä Tähtelä","2006","8","21","00:00","166.8"
"Sodankylä Tähtelä","2006","8","22","00:00","251.4"
"Sodankylä Tähtelä","2006","8","23","00:00","430.6"
"Sodankylä Tähtelä","2006","8","24","00:00","296.8"
"Sodankylä Tähtelä","2006","8","25","00:00","280.8"
"Sodankylä Tähtelä","2006","8","26","00:00","257.5"
"Sodankylä Tähtelä","2006","8","27","00:00","291.1"
"Sodankylä Tähtelä","2006","8","28","00:00","257.7"
"Sodankylä Tähtelä","2006","8","29","00:00","34.1"
"Sodankylä Tähtelä","2006","8","30","00:00","20.6"
"Sodankylä Tähtelä","2006","8","31","00:00","1.1"
"Sodankylä Tähtelä","2006","9","1","00:00","0.9"
"Sodankylä Tähtelä","2006","9","2","00:00","1"
"Sodankylä Tähtelä","2006","9","3","00:00","0.7"
"Sodankylä Tähtelä","2006","9","4","00:00","77.2"
"Sodankylä Tähtelä","2006","9","5","00:00","11.7"
"Sodankylä Tähtelä","2006","9","6","00:00","1.9"
"Sodankylä Tähtelä","2006","9","7","00:00","0.5"
"Sodankylä Tähtelä","2006","9","8","00:00","0.2"
"Sodankylä Tähtelä","2006","9","9","00:00","1.1"
"Sodankylä Tähtelä","2006","9","10","00:00","75.5"
"Sodankylä Tähtelä","2006","9","11","00:00","179.1"
"Sodankylä Tähtelä","2006","9","12","00:00","31.3"
"Sodankylä Tähtelä","2006","9","13","00:00","19.8"
"Sodankylä Tähtelä","2006","9","14","00:00","221.1"
"Sodankylä Tähtelä","2006","9","15","00:00","293.5"
"Sodankylä Tähtelä","2006","9","16","00:00","141.6"
"Sodankylä Tähtelä","2006","9","17","00:00","1"
"Sodankylä Tähtelä","2006","9","18","00:00","90.8"
"Sodankylä Tähtelä","2006","9","19","00:00","58.2"
"Sodankylä Tähtelä","2006","9","20","00:00","0.6"
"Sodankylä Tähtelä","2006","9","21","00:00","136.1"
"Sodankylä Tähtelä","2006","9","22","00:00","4.1"
"Sodankylä Tähtelä","2006","9","23","00:00","2.3"
"Sodankylä Tähtelä","2006","9","24","00:00","16"
"Sodankylä Tähtelä","2006","9","25","00:00","295.9"
"Sodankylä Tähtelä","2006","9","26","00:00","1.4"
"Sodankylä Tähtelä","2006","9","27","00:00","178.4"
"Sodankylä Tähtelä","2006","9","28","00:00","21.4"
"Sodankylä Tähtelä","2006","9","29","00:00","41.4"
"Sodankylä Tähtelä","2006","9","30","00:00","2.4"
"Sodankylä Tähtelä","2006","10","1","00:00","13.2"
"Sodankylä Tähtelä","2006","10","2","00:00","1.5"
"Sodankylä Tähtelä","2006","10","3","00:00","1.9"
"Sodankylä Tähtelä","2006","10","4","00:00","5.6"
"Sodankylä Tähtelä","2006","10","5","00:00","2.2"
"Sodankylä Tähtelä","2006","10","6","00:00","1.3"
"Sodankylä Tähtelä","2006","10","7","00:00","0.9"
"Sodankylä Tähtelä","2006","10","8","00:00","0.6"
"Sodankylä Tähtelä","2006","10","9","00:00","0.7"
"Sodankylä Tähtelä","2006","10","10","00:00","0.9"
"Sodankylä Tähtelä","2006","10","11","00:00","95"
"Sodankylä Tähtelä","2006","10","12","00:00","32.2"
"Sodankylä Tähtelä","2006","10","13","00:00","1.5"
"Sodankylä Tähtelä","2006","10","14","00:00","14.6"
"Sodankylä Tähtelä","2006","10","15","00:00","120.2"
"Sodankylä Tähtelä","2006","10","16","00:00","92.4"
"Sodankylä Tähtelä","2006","10","17","00:00","4.1"
"Sodankylä Tähtelä","2006","10","18","00:00","52.8"
"Sodankylä Tähtelä","2006","10","19","00:00","142.5"
"Sodankylä Tähtelä","2006","10","20","00:00","3.5"
"Sodankylä Tähtelä","2006","10","21","00:00","3.9"
"Sodankylä Tähtelä","2006","10","22","00:00","2.9"
"Sodankylä Tähtelä","2006","10","23","00:00","2.2"
"Sodankylä Tähtelä","2006","10","24","00:00","1.6"
"Sodankylä Tähtelä","2006","10","25","00:00","2"
"Sodankylä Tähtelä","2006","10","26","00:00","12.6"
"Sodankylä Tähtelä","2006","10","27","00:00","1.2"
"Sodankylä Tähtelä","2006","10","28","00:00","3.4"
"Sodankylä Tähtelä","2006","10","29","00:00","98.1"
"Sodankylä Tähtelä","2006","10","30","00:00","2.9"
"Sodankylä Tähtelä","2006","10","31","00:00","4.7"
"Sodankylä Tähtelä","2006","11","1","00:00","90.2"
"Sodankylä Tähtelä","2006","11","2","00:00","69.9"
"Sodankylä Tähtelä","2006","11","3","00:00","62.9"
"Sodankylä Tähtelä","2006","11","4","00:00","62.8"
"Sodankylä Tähtelä","2006","11","5","00:00","15.8"
"Sodankylä Tähtelä","2006","11","6","00:00","2.3"
"Sodankylä Tähtelä","2006","11","7","00:00","2.4"
"Sodankylä Tähtelä","2006","11","8","00:00","3.3"
"Sodankylä Tähtelä","2006","11","9","00:00","2.6"
"Sodankylä Tähtelä","2006","11","10","00:00","6.9"
"Sodankylä Tähtelä","2006","11","11","00:00","2.3"
"Sodankylä Tähtelä","2006","11","12","00:00","1.7"
"Sodankylä Tähtelä","2006","11","13","00:00","1.6"
"Sodankylä Tähtelä","2006","11","14","00:00","1.6"
"Sodankylä Tähtelä","2006","11","15","00:00","1.4"
"Sodankylä Tähtelä","2006","11","16","00:00","1.4"
"Sodankylä Tähtelä","2006","11","17","00:00","1.1"
"Sodankylä Tähtelä","2006","11","18","00:00","1.6"
"Sodankylä Tähtelä","2006","11","19","00:00","1.3"
"Sodankylä Tähtelä","2006","11","20","00:00","2"
"Sodankylä Tähtelä","2006","11","21","00:00","1.2"
"Sodankylä Tähtelä","2006","11","22","00:00","1.2"
"Sodankylä Tähtelä","2006","11","23","00:00","1.1"
"Sodankylä Tähtelä","2006","11","24","00:00","1.4"
"Sodankylä Tähtelä","2006","11","25","00:00","1.6"
"Sodankylä Tähtelä","2006","11","26","00:00","0.8"
"Sodankylä Tähtelä","2006","11","27","00:00","0.8"
"Sodankylä Tähtelä","2006","11","28","00:00","5.6"
"Sodankylä Tähtelä","2006","11","29","00:00","1.4"
"Sodankylä Tähtelä","2006","11","30","00:00","6.5"
"Sodankylä Tähtelä","2006","12","1","00:00","1.6"
"Sodankylä Tähtelä","2006","12","2","00:00","1.5"
"Sodankylä Tähtelä","2006","12","3","00:00","2.3"
"Sodankylä Tähtelä","2006","12","4","00:00","2.1"
"Sodankylä Tähtelä","2006","12","5","00:00","0.7"
"Sodankylä Tähtelä","2006","12","6","00:00","1.1"
"Sodankylä Tähtelä","2006","12","7","00:00","1.5"
"Sodankylä Tähtelä","2006","12","8","00:00","0.9"
"Sodankylä Tähtelä","2006","12","9","00:00","1.3"
"Sodankylä Tähtelä","2006","12","10","00:00","1.6"
"Sodankylä Tähtelä","2006","12","11","00:00","1"
"Sodankylä Tähtelä","2006","12","12","00:00","1.2"
"Sodankylä Tähtelä","2006","12","13","00:00","0.7"
"Sodankylä Tähtelä","2006","12","14","00:00","1.6"
"Sodankylä Tähtelä","2006","12","15","00:00","2"
"Sodankylä Tähtelä","2006","12","16","00:00","3.3"
"Sodankylä Tähtelä","2006","12","17","00:00","4.4"
"Sodankylä Tähtelä","2006","12","18","00:00","3.1"
"Sodankylä Tähtelä","2006","12","19","00:00","2.8"
"Sodankylä Tähtelä","2006","12","20","00:00","2.8"
"Sodankylä Tähtelä","2006","12","21","00:00","1.1"
"Sodankylä Tähtelä","2006","12","22","00:00","0.4"
"Sodankylä Tähtelä","2006","12","23","00:00","0.9"
"Sodankylä Tähtelä","2006","12","24","00:00","1.5"
"Sodankylä Tähtelä","2006","12","25","00:00","2.8"
"Sodankylä Tähtelä","2006","12","26","00:00","1.2"
"Sodankylä Tähtelä","2006","12","27","00:00","0.7"
"Sodankylä Tähtelä","2006","12","28","00:00","1.2"
"Sodankylä Tähtelä","2006","12","29","00:00","1.8"
"Sodankylä Tähtelä","2006","12","30","00:00","2.3"
"Sodankylä Tähtelä","2006","12","31","00:00","1.5"
"Sodankylä Tähtelä","2007","1","1","00:00","2.1"
