"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Sodankylä Tähtelä","2010","6","5","00:00","103.8"
"Sodankylä Tähtelä","2010","6","6","00:00","4.8"
"Sodankylä Tähtelä","2010","6","7","00:00","102.8"
"Sodankylä Tähtelä","2010","6","8","00:00","159"
"Sodankylä Tähtelä","2010","6","9","00:00","135.9"
"Sodankylä Tähtelä","2010","6","10","00:00","155.4"
"Sodankylä Tähtelä","2010","6","11","00:00","117.4"
"Sodankylä Tähtelä","2010","6","12","00:00","490.6"
"Sodankylä Tähtelä","2010","6","13","00:00","617.7"
"Sodankylä Tähtelä","2010","6","14","00:00","158"
"Sodankylä Tähtelä","2010","6","15","00:00","133.2"
"Sodankylä Tähtelä","2010","6","16","00:00","226.1"
"Sodankylä Tähtelä","2010","6","17","00:00","163.8"
"Sodankylä Tähtelä","2010","6","18","00:00","103.8"
"Sodankylä Tähtelä","2010","6","19","00:00","39.6"
"Sodankylä Tähtelä","2010","6","20","00:00","44.9"
"Sodankylä Tähtelä","2010","6","21","00:00","51.5"
"Sodankylä Tähtelä","2010","6","22","00:00","388"
"Sodankylä Tähtelä","2010","6","23","00:00","100"
"Sodankylä Tähtelä","2010","6","24","00:00","117"
"Sodankylä Tähtelä","2010","6","25","00:00","466.5"
"Sodankylä Tähtelä","2010","6","26","00:00","27.3"
"Sodankylä Tähtelä","2010","6","27","00:00","75.5"
"Sodankylä Tähtelä","2010","6","28","00:00","55"
"Sodankylä Tähtelä","2010","6","29","00:00","398.5"
"Sodankylä Tähtelä","2010","6","30","00:00","35.7"
"Sodankylä Tähtelä","2010","7","1","00:00","64.7"
"Sodankylä Tähtelä","2010","7","2","00:00","39.7"
"Sodankylä Tähtelä","2010","7","3","00:00","34.8"
"Sodankylä Tähtelä","2010","7","4","00:00","29.3"
"Sodankylä Tähtelä","2010","7","5","00:00","21.1"
"Sodankylä Tähtelä","2010","7","6","00:00","372.7"
"Sodankylä Tähtelä","2010","7","7","00:00","90.1"
"Sodankylä Tähtelä","2010","7","8","00:00","430.3"
"Sodankylä Tähtelä","2010","7","9","00:00","9.9"
"Sodankylä Tähtelä","2010","7","10","00:00","133.3"
"Sodankylä Tähtelä","2010","7","11","00:00","288.7"
"Sodankylä Tähtelä","2010","7","12","00:00","168.7"
"Sodankylä Tähtelä","2010","7","13","00:00","327.4"
"Sodankylä Tähtelä","2010","7","14","00:00","135.5"
"Sodankylä Tähtelä","2010","7","15","00:00","30.3"
"Sodankylä Tähtelä","2010","7","16","00:00","159.9"
"Sodankylä Tähtelä","2010","7","17","00:00","80.5"
"Sodankylä Tähtelä","2010","7","18","00:00","64.3"
"Sodankylä Tähtelä","2010","7","19","00:00","314.8"
"Sodankylä Tähtelä","2010","7","20","00:00","290.1"
"Sodankylä Tähtelä","2010","7","21","00:00","101.8"
"Sodankylä Tähtelä","2010","7","22","00:00","11.2"
"Sodankylä Tähtelä","2010","7","23","00:00","196.1"
"Sodankylä Tähtelä","2010","7","24","00:00","566.5"
"Sodankylä Tähtelä","2010","7","25","00:00","10.6"
"Sodankylä Tähtelä","2010","7","26","00:00","71.6"
"Sodankylä Tähtelä","2010","7","27","00:00","69.8"
"Sodankylä Tähtelä","2010","7","28","00:00","55.9"
"Sodankylä Tähtelä","2010","7","29","00:00","20.8"
"Sodankylä Tähtelä","2010","7","30","00:00","151.1"
"Sodankylä Tähtelä","2010","7","31","00:00","59.9"
"Sodankylä Tähtelä","2010","8","1","00:00","432.1"
"Sodankylä Tähtelä","2010","8","2","00:00","51.8"
"Sodankylä Tähtelä","2010","8","3","00:00","133.8"
"Sodankylä Tähtelä","2010","8","4","00:00","2.7"
"Sodankylä Tähtelä","2010","8","5","00:00","2.8"
"Sodankylä Tähtelä","2010","8","6","00:00","373.7"
"Sodankylä Tähtelä","2010","8","7","00:00","192.1"
"Sodankylä Tähtelä","2010","8","8","00:00","121.6"
"Sodankylä Tähtelä","2010","8","9","00:00","0.5"
"Sodankylä Tähtelä","2010","8","10","00:00","1.1"
"Sodankylä Tähtelä","2010","8","11","00:00","84.3"
"Sodankylä Tähtelä","2010","8","12","00:00","54.8"
"Sodankylä Tähtelä","2010","8","13","00:00","134"
"Sodankylä Tähtelä","2010","8","14","00:00","120"
"Sodankylä Tähtelä","2010","8","15","00:00","290.4"
"Sodankylä Tähtelä","2010","8","16","00:00","474"
"Sodankylä Tähtelä","2010","8","17","00:00","197.6"
"Sodankylä Tähtelä","2010","8","18","00:00","196.8"
"Sodankylä Tähtelä","2010","8","19","00:00","1.5"
"Sodankylä Tähtelä","2010","8","20","00:00","202.1"
"Sodankylä Tähtelä","2010","8","21","00:00","4"
"Sodankylä Tähtelä","2010","8","22","00:00","10.5"
"Sodankylä Tähtelä","2010","8","23","00:00","146.4"
"Sodankylä Tähtelä","2010","8","24","00:00","11.5"
"Sodankylä Tähtelä","2010","8","25","00:00","2.8"
"Sodankylä Tähtelä","2010","8","26","00:00","22.3"
"Sodankylä Tähtelä","2010","8","27","00:00","29.6"
"Sodankylä Tähtelä","2010","8","28","00:00","11.8"
"Sodankylä Tähtelä","2010","8","29","00:00","12.1"
"Sodankylä Tähtelä","2010","8","30","00:00","141.6"
"Sodankylä Tähtelä","2010","8","31","00:00","52.9"
"Sodankylä Tähtelä","2010","9","1","00:00","84"
"Sodankylä Tähtelä","2010","9","2","00:00","4.2"
"Sodankylä Tähtelä","2010","9","3","00:00","7.8"
"Sodankylä Tähtelä","2010","9","4","00:00","104.4"
"Sodankylä Tähtelä","2010","9","5","00:00","26.1"
"Sodankylä Tähtelä","2010","9","6","00:00","1.8"
"Sodankylä Tähtelä","2010","9","7","00:00","198.2"
"Sodankylä Tähtelä","2010","9","8","00:00","339.6"
"Sodankylä Tähtelä","2010","9","9","00:00","8.9"
"Sodankylä Tähtelä","2010","9","10","00:00","179.8"
"Sodankylä Tähtelä","2010","9","11","00:00","195"
"Sodankylä Tähtelä","2010","9","12","00:00","1.3"
"Sodankylä Tähtelä","2010","9","13","00:00","25.7"
"Sodankylä Tähtelä","2010","9","14","00:00","53.5"
"Sodankylä Tähtelä","2010","9","15","00:00","0.6"
"Sodankylä Tähtelä","2010","9","16","00:00","38.4"
"Sodankylä Tähtelä","2010","9","17","00:00","12.6"
"Sodankylä Tähtelä","2010","9","18","00:00","5.5"
"Sodankylä Tähtelä","2010","9","19","00:00","1"
"Sodankylä Tähtelä","2010","9","20","00:00","33.9"
"Sodankylä Tähtelä","2010","9","21","00:00","1.9"
"Sodankylä Tähtelä","2010","9","22","00:00","1.4"
"Sodankylä Tähtelä","2010","9","23","00:00","1.1"
"Sodankylä Tähtelä","2010","9","24","00:00","0.9"
"Sodankylä Tähtelä","2010","9","25","00:00","1.3"
"Sodankylä Tähtelä","2010","9","26","00:00","0.8"
"Sodankylä Tähtelä","2010","9","27","00:00","1.6"
"Sodankylä Tähtelä","2010","9","28","00:00","28.5"
"Sodankylä Tähtelä","2010","9","29","00:00","59.8"
"Sodankylä Tähtelä","2010","9","30","00:00","139.1"
"Sodankylä Tähtelä","2010","10","1","00:00","75.8"
"Sodankylä Tähtelä","2010","10","2","00:00","0.7"
"Sodankylä Tähtelä","2010","10","3","00:00","40.8"
"Sodankylä Tähtelä","2010","10","4","00:00","0.5"
"Sodankylä Tähtelä","2010","10","5","00:00","0"
"Sodankylä Tähtelä","2010","10","6","00:00","1.5"
"Sodankylä Tähtelä","2010","10","7","00:00","0.2"
"Sodankylä Tähtelä","2010","10","8","00:00","15.1"
"Sodankylä Tähtelä","2010","10","9","00:00","23.2"
"Sodankylä Tähtelä","2010","10","10","00:00","71.9"
"Sodankylä Tähtelä","2010","10","11","00:00","50.5"
"Sodankylä Tähtelä","2010","10","12","00:00","98.8"
"Sodankylä Tähtelä","2010","10","13","00:00","3.4"
"Sodankylä Tähtelä","2010","10","14","00:00","20.9"
"Sodankylä Tähtelä","2010","10","15","00:00","0.9"
"Sodankylä Tähtelä","2010","10","16","00:00","22.7"
"Sodankylä Tähtelä","2010","10","17","00:00","67.7"
"Sodankylä Tähtelä","2010","10","18","00:00","1.5"
"Sodankylä Tähtelä","2010","10","19","00:00","0.6"
"Sodankylä Tähtelä","2010","10","20","00:00","1.3"
"Sodankylä Tähtelä","2010","10","21","00:00","2.3"
"Sodankylä Tähtelä","2010","10","22","00:00","3.1"
"Sodankylä Tähtelä","2010","10","23","00:00","1.8"
"Sodankylä Tähtelä","2010","10","24","00:00","2.4"
"Sodankylä Tähtelä","2010","10","25","00:00","2"
"Sodankylä Tähtelä","2010","10","26","00:00","90.6"
"Sodankylä Tähtelä","2010","10","27","00:00","1.7"
"Sodankylä Tähtelä","2010","10","28","00:00","1.2"
"Sodankylä Tähtelä","2010","10","29","00:00","1.3"
"Sodankylä Tähtelä","2010","10","30","00:00","9"
"Sodankylä Tähtelä","2010","10","31","00:00","43"
"Sodankylä Tähtelä","2010","11","1","00:00","0.6"
"Sodankylä Tähtelä","2010","11","2","00:00","95.6"
"Sodankylä Tähtelä","2010","11","3","00:00","1.5"
"Sodankylä Tähtelä","2010","11","4","00:00","2"
"Sodankylä Tähtelä","2010","11","5","00:00","70.4"
"Sodankylä Tähtelä","2010","11","6","00:00","3.7"
"Sodankylä Tähtelä","2010","11","7","00:00","4.9"
"Sodankylä Tähtelä","2010","11","8","00:00","39.1"
"Sodankylä Tähtelä","2010","11","9","00:00","82.4"
"Sodankylä Tähtelä","2010","11","10","00:00","1.8"
"Sodankylä Tähtelä","2010","11","11","00:00","1.3"
"Sodankylä Tähtelä","2010","11","12","00:00","2.2"
"Sodankylä Tähtelä","2010","11","13","00:00","2.9"
"Sodankylä Tähtelä","2010","11","14","00:00","4.3"
"Sodankylä Tähtelä","2010","11","15","00:00","3.8"
"Sodankylä Tähtelä","2010","11","16","00:00","65"
"Sodankylä Tähtelä","2010","11","17","00:00","58.9"
"Sodankylä Tähtelä","2010","11","18","00:00","1.3"
"Sodankylä Tähtelä","2010","11","19","00:00","2.7"
"Sodankylä Tähtelä","2010","11","20","00:00","4.2"
"Sodankylä Tähtelä","2010","11","21","00:00","3.5"
"Sodankylä Tähtelä","2010","11","22","00:00","1.1"
"Sodankylä Tähtelä","2010","11","23","00:00","5.2"
"Sodankylä Tähtelä","2010","11","24","00:00","3.4"
"Sodankylä Tähtelä","2010","11","25","00:00","2.7"
"Sodankylä Tähtelä","2010","11","26","00:00","2.4"
"Sodankylä Tähtelä","2010","11","27","00:00","3.3"
"Sodankylä Tähtelä","2010","11","28","00:00","2.5"
"Sodankylä Tähtelä","2010","11","29","00:00","2.5"
"Sodankylä Tähtelä","2010","11","30","00:00","4.4"
"Sodankylä Tähtelä","2010","12","1","00:00","2.2"
"Sodankylä Tähtelä","2010","12","2","00:00","1.5"
"Sodankylä Tähtelä","2010","12","3","00:00","0.7"
"Sodankylä Tähtelä","2010","12","4","00:00","1.1"
"Sodankylä Tähtelä","2010","12","5","00:00","1"
"Sodankylä Tähtelä","2010","12","6","00:00","0.9"
"Sodankylä Tähtelä","2010","12","7","00:00","1.4"
"Sodankylä Tähtelä","2010","12","8","00:00","4.3"
"Sodankylä Tähtelä","2010","12","9","00:00","3.4"
"Sodankylä Tähtelä","2010","12","10","00:00","3.6"
"Sodankylä Tähtelä","2010","12","11","00:00","2.3"
"Sodankylä Tähtelä","2010","12","12","00:00","1.5"
"Sodankylä Tähtelä","2010","12","13","00:00","2.3"
"Sodankylä Tähtelä","2010","12","14","00:00","2.3"
"Sodankylä Tähtelä","2010","12","15","00:00","1.9"
"Sodankylä Tähtelä","2010","12","16","00:00","0.3"
"Sodankylä Tähtelä","2010","12","17","00:00","1.7"
"Sodankylä Tähtelä","2010","12","18","00:00","2"
"Sodankylä Tähtelä","2010","12","19","00:00","2.8"
"Sodankylä Tähtelä","2010","12","20","00:00","3"
"Sodankylä Tähtelä","2010","12","21","00:00","1.9"
"Sodankylä Tähtelä","2010","12","22","00:00","3.6"
"Sodankylä Tähtelä","2010","12","23","00:00","3.1"
"Sodankylä Tähtelä","2010","12","24","00:00","2.6"
"Sodankylä Tähtelä","2010","12","25","00:00","3.7"
"Sodankylä Tähtelä","2010","12","26","00:00","2"
"Sodankylä Tähtelä","2010","12","27","00:00","3.1"
"Sodankylä Tähtelä","2010","12","28","00:00","3.4"
"Sodankylä Tähtelä","2010","12","29","00:00","2.2"
"Sodankylä Tähtelä","2010","12","30","00:00","0.9"
"Sodankylä Tähtelä","2010","12","31","00:00","1.3"
"Sodankylä Tähtelä","2011","1","1","00:00","1.5"
