"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Sodankylä Tähtelä","2005","2","3","00:00","1.1"
"Sodankylä Tähtelä","2005","2","4","00:00","0.8"
"Sodankylä Tähtelä","2005","2","5","00:00","35.1"
"Sodankylä Tähtelä","2005","2","6","00:00","102.4"
"Sodankylä Tähtelä","2005","2","7","00:00","51.5"
"Sodankylä Tähtelä","2005","2","8","00:00","2.8"
"Sodankylä Tähtelä","2005","2","9","00:00","1.9"
"Sodankylä Tähtelä","2005","2","10","00:00","0.6"
"Sodankylä Tähtelä","2005","2","11","00:00","41.3"
"Sodankylä Tähtelä","2005","2","12","00:00","118.3"
"Sodankylä Tähtelä","2005","2","13","00:00","2.2"
"Sodankylä Tähtelä","2005","2","14","00:00","51.9"
"Sodankylä Tähtelä","2005","2","15","00:00","37.7"
"Sodankylä Tähtelä","2005","2","16","00:00","56.8"
"Sodankylä Tähtelä","2005","2","17","00:00","17.1"
"Sodankylä Tähtelä","2005","2","18","00:00","1.6"
"Sodankylä Tähtelä","2005","2","19","00:00","1.1"
"Sodankylä Tähtelä","2005","2","20","00:00","1"
"Sodankylä Tähtelä","2005","2","21","00:00","202.8"
"Sodankylä Tähtelä","2005","2","22","00:00","220.5"
"Sodankylä Tähtelä","2005","2","23","00:00","21.2"
"Sodankylä Tähtelä","2005","2","24","00:00","4.9"
"Sodankylä Tähtelä","2005","2","25","00:00","169.4"
"Sodankylä Tähtelä","2005","2","26","00:00","166.7"
"Sodankylä Tähtelä","2005","2","27","00:00","222.4"
"Sodankylä Tähtelä","2005","2","28","00:00","105.3"
"Sodankylä Tähtelä","2005","3","1","00:00","198.9"
"Sodankylä Tähtelä","2005","3","2","00:00","122.2"
"Sodankylä Tähtelä","2005","3","3","00:00","262"
"Sodankylä Tähtelä","2005","3","4","00:00","2.6"
"Sodankylä Tähtelä","2005","3","5","00:00","1.5"
"Sodankylä Tähtelä","2005","3","6","00:00","1.3"
"Sodankylä Tähtelä","2005","3","7","00:00","4"
"Sodankylä Tähtelä","2005","3","8","00:00","285.6"
"Sodankylä Tähtelä","2005","3","9","00:00","289.2"
"Sodankylä Tähtelä","2005","3","10","00:00","23.1"
"Sodankylä Tähtelä","2005","3","11","00:00","304.8"
"Sodankylä Tähtelä","2005","3","12","00:00","313.4"
"Sodankylä Tähtelä","2005","3","13","00:00","259.7"
"Sodankylä Tähtelä","2005","3","14","00:00","219.3"
"Sodankylä Tähtelä","2005","3","15","00:00","216.6"
"Sodankylä Tähtelä","2005","3","16","00:00","247.3"
"Sodankylä Tähtelä","2005","3","17","00:00","42.3"
"Sodankylä Tähtelä","2005","3","18","00:00","108.5"
"Sodankylä Tähtelä","2005","3","19","00:00","76.9"
"Sodankylä Tähtelä","2005","3","20","00:00","219.2"
"Sodankylä Tähtelä","2005","3","21","00:00","266.7"
"Sodankylä Tähtelä","2005","3","22","00:00","357.1"
"Sodankylä Tähtelä","2005","3","23","00:00","7"
"Sodankylä Tähtelä","2005","3","24","00:00","2.8"
"Sodankylä Tähtelä","2005","3","25","00:00","6.4"
"Sodankylä Tähtelä","2005","3","26","00:00","3.2"
"Sodankylä Tähtelä","2005","3","27","00:00","2.5"
"Sodankylä Tähtelä","2005","3","28","00:00","27.6"
"Sodankylä Tähtelä","2005","3","29","00:00","224.7"
"Sodankylä Tähtelä","2005","3","30","00:00","37.6"
"Sodankylä Tähtelä","2005","3","31","00:00","247.6"
"Sodankylä Tähtelä","2005","4","1","00:00","98.4"
"Sodankylä Tähtelä","2005","4","2","00:00","93.6"
"Sodankylä Tähtelä","2005","4","3","00:00","347.7"
"Sodankylä Tähtelä","2005","4","4","00:00","149.8"
"Sodankylä Tähtelä","2005","4","5","00:00","1.2"
"Sodankylä Tähtelä","2005","4","6","00:00","305.4"
"Sodankylä Tähtelä","2005","4","7","00:00","134.8"
"Sodankylä Tähtelä","2005","4","8","00:00","1.1"
"Sodankylä Tähtelä","2005","4","9","00:00","3"
"Sodankylä Tähtelä","2005","4","10","00:00","272.3"
"Sodankylä Tähtelä","2005","4","11","00:00","1.3"
"Sodankylä Tähtelä","2005","4","12","00:00","59"
"Sodankylä Tähtelä","2005","4","13","00:00","2.3"
"Sodankylä Tähtelä","2005","4","14","00:00","1.8"
"Sodankylä Tähtelä","2005","4","15","00:00","267.6"
"Sodankylä Tähtelä","2005","4","16","00:00","38.1"
"Sodankylä Tähtelä","2005","4","17","00:00","363.1"
"Sodankylä Tähtelä","2005","4","18","00:00","129.7"
"Sodankylä Tähtelä","2005","4","19","00:00","185.3"
"Sodankylä Tähtelä","2005","4","20","00:00","302"
"Sodankylä Tähtelä","2005","4","21","00:00","84.1"
"Sodankylä Tähtelä","2005","4","22","00:00","137.3"
"Sodankylä Tähtelä","2005","4","23","00:00","442.3"
"Sodankylä Tähtelä","2005","4","24","00:00","451.9"
"Sodankylä Tähtelä","2005","4","25","00:00","215.3"
"Sodankylä Tähtelä","2005","4","26","00:00","493.6"
"Sodankylä Tähtelä","2005","4","27","00:00","403.2"
"Sodankylä Tähtelä","2005","4","28","00:00","216.4"
"Sodankylä Tähtelä","2005","4","29","00:00","107.8"
"Sodankylä Tähtelä","2005","4","30","00:00","125.3"
"Sodankylä Tähtelä","2005","5","1","00:00","523.4"
"Sodankylä Tähtelä","2005","5","2","00:00","358.1"
"Sodankylä Tähtelä","2005","5","3","00:00","1.6"
"Sodankylä Tähtelä","2005","5","4","00:00","4.8"
"Sodankylä Tähtelä","2005","5","5","00:00","2.4"
"Sodankylä Tähtelä","2005","5","6","00:00","1.4"
"Sodankylä Tähtelä","2005","5","7","00:00","160.3"
"Sodankylä Tähtelä","2005","5","8","00:00","5"
"Sodankylä Tähtelä","2005","5","9","00:00","1.8"
"Sodankylä Tähtelä","2005","5","10","00:00","209.6"
"Sodankylä Tähtelä","2005","5","11","00:00","1.2"
"Sodankylä Tähtelä","2005","5","12","00:00","84.6"
"Sodankylä Tähtelä","2005","5","13","00:00","385.7"
"Sodankylä Tähtelä","2005","5","14","00:00","361.8"
"Sodankylä Tähtelä","2005","5","15","00:00","509"
"Sodankylä Tähtelä","2005","5","16","00:00","292.3"
"Sodankylä Tähtelä","2005","5","17","00:00","1.1"
"Sodankylä Tähtelä","2005","5","18","00:00","493.6"
"Sodankylä Tähtelä","2005","5","19","00:00","255.2"
"Sodankylä Tähtelä","2005","5","20","00:00","355"
"Sodankylä Tähtelä","2005","5","21","00:00","6.2"
"Sodankylä Tähtelä","2005","5","22","00:00","56.4"
"Sodankylä Tähtelä","2005","5","23","00:00","350.3"
"Sodankylä Tähtelä","2005","5","24","00:00","-"
"-","2005","5","25","00:00","-"
"Sodankylä Tähtelä","2005","5","26","00:00","311.4"
"Sodankylä Tähtelä","2005","5","27","00:00","1.8"
"Sodankylä Tähtelä","2005","5","28","00:00","186.9"
"Sodankylä Tähtelä","2005","5","29","00:00","23.1"
"Sodankylä Tähtelä","2005","5","30","00:00","43.5"
"Sodankylä Tähtelä","2005","5","31","00:00","344.1"
"Sodankylä Tähtelä","2005","6","1","00:00","191.9"
"Sodankylä Tähtelä","2005","6","2","00:00","165.6"
"Sodankylä Tähtelä","2005","6","3","00:00","215.2"
"Sodankylä Tähtelä","2005","6","4","00:00","288.9"
"Sodankylä Tähtelä","2005","6","5","00:00","41.9"
"Sodankylä Tähtelä","2005","6","6","00:00","50.8"
"Sodankylä Tähtelä","2005","6","7","00:00","4.9"
"Sodankylä Tähtelä","2005","6","8","00:00","172"
"Sodankylä Tähtelä","2005","6","9","00:00","175.4"
"Sodankylä Tähtelä","2005","6","10","00:00","64.7"
"Sodankylä Tähtelä","2005","6","11","00:00","148.7"
"Sodankylä Tähtelä","2005","6","12","00:00","278.1"
"Sodankylä Tähtelä","2005","6","13","00:00","482.6"
"Sodankylä Tähtelä","2005","6","14","00:00","237.9"
"Sodankylä Tähtelä","2005","6","15","00:00","105.7"
"Sodankylä Tähtelä","2005","6","16","00:00","272.7"
"Sodankylä Tähtelä","2005","6","17","00:00","137.3"
"Sodankylä Tähtelä","2005","6","18","00:00","399.3"
"Sodankylä Tähtelä","2005","6","19","00:00","632.6"
"Sodankylä Tähtelä","2005","6","20","00:00","353.2"
"Sodankylä Tähtelä","2005","6","21","00:00","249.6"
"Sodankylä Tähtelä","2005","6","22","00:00","7.4"
"Sodankylä Tähtelä","2005","6","23","00:00","308.4"
"Sodankylä Tähtelä","2005","6","24","00:00","106.2"
"Sodankylä Tähtelä","2005","6","25","00:00","23"
"Sodankylä Tähtelä","2005","6","26","00:00","183.6"
"Sodankylä Tähtelä","2005","6","27","00:00","193.3"
"Sodankylä Tähtelä","2005","6","28","00:00","23.8"
"Sodankylä Tähtelä","2005","6","29","00:00","196.6"
"Sodankylä Tähtelä","2005","6","30","00:00","527.3"
"Sodankylä Tähtelä","2005","7","1","00:00","446.6"
"Sodankylä Tähtelä","2005","7","2","00:00","506.2"
"Sodankylä Tähtelä","2005","7","3","00:00","606.6"
"Sodankylä Tähtelä","2005","7","4","00:00","448.8"
"Sodankylä Tähtelä","2005","7","5","00:00","614"
"Sodankylä Tähtelä","2005","7","6","00:00","522.9"
"Sodankylä Tähtelä","2005","7","7","00:00","597.8"
"Sodankylä Tähtelä","2005","7","8","00:00","409.8"
"Sodankylä Tähtelä","2005","7","9","00:00","417"
"Sodankylä Tähtelä","2005","7","10","00:00","332.3"
"Sodankylä Tähtelä","2005","7","11","00:00","61.1"
"Sodankylä Tähtelä","2005","7","12","00:00","365.7"
"Sodankylä Tähtelä","2005","7","13","00:00","132.6"
"Sodankylä Tähtelä","2005","7","14","00:00","399.6"
"Sodankylä Tähtelä","2005","7","15","00:00","225.5"
"Sodankylä Tähtelä","2005","7","16","00:00","216.8"
"Sodankylä Tähtelä","2005","7","17","00:00","146.2"
"Sodankylä Tähtelä","2005","7","18","00:00","304.7"
"Sodankylä Tähtelä","2005","7","19","00:00","329.8"
"Sodankylä Tähtelä","2005","7","20","00:00","39.5"
"Sodankylä Tähtelä","2005","7","21","00:00","1"
"Sodankylä Tähtelä","2005","7","22","00:00","2.7"
"Sodankylä Tähtelä","2005","7","23","00:00","0.4"
"Sodankylä Tähtelä","2005","7","24","00:00","36.6"
"Sodankylä Tähtelä","2005","7","25","00:00","59.2"
"Sodankylä Tähtelä","2005","7","26","00:00","210.2"
"Sodankylä Tähtelä","2005","7","27","00:00","175.7"
"Sodankylä Tähtelä","2005","7","28","00:00","1.2"
"Sodankylä Tähtelä","2005","7","29","00:00","79.9"
"Sodankylä Tähtelä","2005","7","30","00:00","232.6"
"Sodankylä Tähtelä","2005","7","31","00:00","353.5"
"Sodankylä Tähtelä","2005","8","1","00:00","369.5"
"Sodankylä Tähtelä","2005","8","2","00:00","243.5"
"Sodankylä Tähtelä","2005","8","3","00:00","199.8"
"Sodankylä Tähtelä","2005","8","4","00:00","150.6"
"Sodankylä Tähtelä","2005","8","5","00:00","16.6"
"Sodankylä Tähtelä","2005","8","6","00:00","305.9"
"Sodankylä Tähtelä","2005","8","7","00:00","184.1"
"Sodankylä Tähtelä","2005","8","8","00:00","0.8"
"Sodankylä Tähtelä","2005","8","9","00:00","193.2"
"Sodankylä Tähtelä","2005","8","10","00:00","160"
"Sodankylä Tähtelä","2005","8","11","00:00","163.8"
"Sodankylä Tähtelä","2005","8","12","00:00","101.5"
"Sodankylä Tähtelä","2005","8","13","00:00","1.1"
"Sodankylä Tähtelä","2005","8","14","00:00","31.2"
"Sodankylä Tähtelä","2005","8","15","00:00","2"
"Sodankylä Tähtelä","2005","8","16","00:00","105"
"Sodankylä Tähtelä","2005","8","17","00:00","27"
"Sodankylä Tähtelä","2005","8","18","00:00","314.7"
"Sodankylä Tähtelä","2005","8","19","00:00","169.3"
"Sodankylä Tähtelä","2005","8","20","00:00","5.5"
"Sodankylä Tähtelä","2005","8","21","00:00","197.7"
"Sodankylä Tähtelä","2005","8","22","00:00","291.1"
"Sodankylä Tähtelä","2005","8","23","00:00","5.7"
"Sodankylä Tähtelä","2005","8","24","00:00","19.7"
"Sodankylä Tähtelä","2005","8","25","00:00","83.6"
"Sodankylä Tähtelä","2005","8","26","00:00","120.5"
"Sodankylä Tähtelä","2005","8","27","00:00","353.3"
"Sodankylä Tähtelä","2005","8","28","00:00","74.6"
"Sodankylä Tähtelä","2005","8","29","00:00","49.4"
"Sodankylä Tähtelä","2005","8","30","00:00","67.4"
"Sodankylä Tähtelä","2005","8","31","00:00","304"
"Sodankylä Tähtelä","2005","9","1","00:00","164.5"
"Sodankylä Tähtelä","2005","9","2","00:00","394.1"
"Sodankylä Tähtelä","2005","9","3","00:00","9"
"Sodankylä Tähtelä","2005","9","4","00:00","71.7"
"Sodankylä Tähtelä","2005","9","5","00:00","131"
"Sodankylä Tähtelä","2005","9","6","00:00","113.9"
"Sodankylä Tähtelä","2005","9","7","00:00","0.6"
"Sodankylä Tähtelä","2005","9","8","00:00","2.3"
"Sodankylä Tähtelä","2005","9","9","00:00","0.7"
"Sodankylä Tähtelä","2005","9","10","00:00","170.5"
"Sodankylä Tähtelä","2005","9","11","00:00","39.1"
"Sodankylä Tähtelä","2005","9","12","00:00","36.4"
"Sodankylä Tähtelä","2005","9","13","00:00","233.3"
"Sodankylä Tähtelä","2005","9","14","00:00","0.7"
"Sodankylä Tähtelä","2005","9","15","00:00","257.7"
"Sodankylä Tähtelä","2005","9","16","00:00","79.4"
"Sodankylä Tähtelä","2005","9","17","00:00","240.3"
"Sodankylä Tähtelä","2005","9","18","00:00","35.1"
"Sodankylä Tähtelä","2005","9","19","00:00","329.8"
"Sodankylä Tähtelä","2005","9","20","00:00","57.2"
"Sodankylä Tähtelä","2005","9","21","00:00","69.6"
"Sodankylä Tähtelä","2005","9","22","00:00","306.4"
"Sodankylä Tähtelä","2005","9","23","00:00","131.4"
"Sodankylä Tähtelä","2005","9","24","00:00","5.7"
"Sodankylä Tähtelä","2005","9","25","00:00","169.8"
"Sodankylä Tähtelä","2005","9","26","00:00","0.6"
"Sodankylä Tähtelä","2005","9","27","00:00","0.4"
"Sodankylä Tähtelä","2005","9","28","00:00","0.5"
"Sodankylä Tähtelä","2005","9","29","00:00","0.8"
"Sodankylä Tähtelä","2005","9","30","00:00","10.1"
"Sodankylä Tähtelä","2005","10","1","00:00","0.7"
"Sodankylä Tähtelä","2005","10","2","00:00","0.1"
"Sodankylä Tähtelä","2005","10","3","00:00","8.6"
"Sodankylä Tähtelä","2005","10","4","00:00","272.7"
"Sodankylä Tähtelä","2005","10","5","00:00","92.1"
"Sodankylä Tähtelä","2005","10","6","00:00","128"
"Sodankylä Tähtelä","2005","10","7","00:00","187.4"
"Sodankylä Tähtelä","2005","10","8","00:00","0.4"
"Sodankylä Tähtelä","2005","10","9","00:00","0.4"
"Sodankylä Tähtelä","2005","10","10","00:00","96.1"
"Sodankylä Tähtelä","2005","10","11","00:00","175.9"
"Sodankylä Tähtelä","2005","10","12","00:00","1.8"
"Sodankylä Tähtelä","2005","10","13","00:00","0.5"
"Sodankylä Tähtelä","2005","10","14","00:00","6.9"
"Sodankylä Tähtelä","2005","10","15","00:00","1.1"
"Sodankylä Tähtelä","2005","10","16","00:00","0.9"
"Sodankylä Tähtelä","2005","10","17","00:00","1.3"
"Sodankylä Tähtelä","2005","10","18","00:00","206.3"
"Sodankylä Tähtelä","2005","10","19","00:00","2.1"
"Sodankylä Tähtelä","2005","10","20","00:00","1.2"
"Sodankylä Tähtelä","2005","10","21","00:00","2.3"
"Sodankylä Tähtelä","2005","10","22","00:00","2.3"
"Sodankylä Tähtelä","2005","10","23","00:00","11.6"
"Sodankylä Tähtelä","2005","10","24","00:00","139.5"
"Sodankylä Tähtelä","2005","10","25","00:00","177.3"
"Sodankylä Tähtelä","2005","10","26","00:00","136.2"
"Sodankylä Tähtelä","2005","10","27","00:00","162.4"
"Sodankylä Tähtelä","2005","10","28","00:00","1.7"
"Sodankylä Tähtelä","2005","10","29","00:00","1"
"Sodankylä Tähtelä","2005","10","30","00:00","20.9"
"Sodankylä Tähtelä","2005","10","31","00:00","0.7"
"Sodankylä Tähtelä","2005","11","1","00:00","0.7"
"Sodankylä Tähtelä","2005","11","2","00:00","0.7"
"Sodankylä Tähtelä","2005","11","3","00:00","77.3"
"Sodankylä Tähtelä","2005","11","4","00:00","0.8"
"Sodankylä Tähtelä","2005","11","5","00:00","20.9"
"Sodankylä Tähtelä","2005","11","6","00:00","9.5"
"Sodankylä Tähtelä","2005","11","7","00:00","1.5"
"Sodankylä Tähtelä","2005","11","8","00:00","1.3"
"Sodankylä Tähtelä","2005","11","9","00:00","1.4"
"Sodankylä Tähtelä","2005","11","10","00:00","66.7"
"Sodankylä Tähtelä","2005","11","11","00:00","1.5"
"Sodankylä Tähtelä","2005","11","12","00:00","1.4"
"Sodankylä Tähtelä","2005","11","13","00:00","1.1"
"Sodankylä Tähtelä","2005","11","14","00:00","1.5"
"Sodankylä Tähtelä","2005","11","15","00:00","1.1"
"Sodankylä Tähtelä","2005","11","16","00:00","32.9"
"Sodankylä Tähtelä","2005","11","17","00:00","2.7"
"Sodankylä Tähtelä","2005","11","18","00:00","1.8"
"Sodankylä Tähtelä","2005","11","19","00:00","2.2"
"Sodankylä Tähtelä","2005","11","20","00:00","16"
"Sodankylä Tähtelä","2005","11","21","00:00","24.7"
"Sodankylä Tähtelä","2005","11","22","00:00","1.5"
"Sodankylä Tähtelä","2005","11","23","00:00","0.9"
"Sodankylä Tähtelä","2005","11","24","00:00","1.1"
"Sodankylä Tähtelä","2005","11","25","00:00","0.8"
"Sodankylä Tähtelä","2005","11","26","00:00","1.7"
"Sodankylä Tähtelä","2005","11","27","00:00","4.3"
"Sodankylä Tähtelä","2005","11","28","00:00","1.8"
"Sodankylä Tähtelä","2005","11","29","00:00","1.3"
"Sodankylä Tähtelä","2005","11","30","00:00","1.6"
"Sodankylä Tähtelä","2005","12","1","00:00","2.1"
"Sodankylä Tähtelä","2005","12","2","00:00","2"
"Sodankylä Tähtelä","2005","12","3","00:00","2"
"Sodankylä Tähtelä","2005","12","4","00:00","2.3"
"Sodankylä Tähtelä","2005","12","5","00:00","1.5"
"Sodankylä Tähtelä","2005","12","6","00:00","1.9"
"Sodankylä Tähtelä","2005","12","7","00:00","4.5"
"Sodankylä Tähtelä","2005","12","8","00:00","4.3"
"Sodankylä Tähtelä","2005","12","9","00:00","1.8"
"Sodankylä Tähtelä","2005","12","10","00:00","1.4"
"Sodankylä Tähtelä","2005","12","11","00:00","2.8"
"Sodankylä Tähtelä","2005","12","12","00:00","1.1"
"Sodankylä Tähtelä","2005","12","13","00:00","1.4"
"Sodankylä Tähtelä","2005","12","14","00:00","3.3"
"Sodankylä Tähtelä","2005","12","15","00:00","2.4"
"Sodankylä Tähtelä","2005","12","16","00:00","2.1"
"Sodankylä Tähtelä","2005","12","17","00:00","1.6"
"Sodankylä Tähtelä","2005","12","18","00:00","1.6"
"Sodankylä Tähtelä","2005","12","19","00:00","2.1"
"Sodankylä Tähtelä","2005","12","20","00:00","2.7"
"Sodankylä Tähtelä","2005","12","21","00:00","4.4"
"Sodankylä Tähtelä","2005","12","22","00:00","5.6"
"Sodankylä Tähtelä","2005","12","23","00:00","3.2"
"Sodankylä Tähtelä","2005","12","24","00:00","1.1"
"Sodankylä Tähtelä","2005","12","25","00:00","1.2"
"Sodankylä Tähtelä","2005","12","26","00:00","2.9"
"Sodankylä Tähtelä","2005","12","27","00:00","2.5"
"Sodankylä Tähtelä","2005","12","28","00:00","1.9"
"Sodankylä Tähtelä","2005","12","29","00:00","2.9"
"Sodankylä Tähtelä","2005","12","30","00:00","2.9"
"Sodankylä Tähtelä","2005","12","31","00:00","1.5"
"Sodankylä Tähtelä","2006","1","1","00:00","2.1"
