"Observation station","Year","Month","Day","Time [Local time]","Precipitation amount [mm]","Snow depth [cm]","Average temperature [°C]"
"Kuusamo Kiutaköngäs","2000","3","6","02:00","1.6","95","-18.9"
"Kuusamo Kiutaköngäs","2000","3","7","02:00","2.2","96","-7.2"
"Kuusamo Kiutaköngäs","2000","3","8","02:00","1.5","96","-7.8"
"Kuusamo Kiutaköngäs","2000","3","9","02:00","2","98","-4.7"
"Kuusamo Kiutaköngäs","2000","3","10","02:00","0.5","99","-4.8"
"Kuusamo Kiutaköngäs","2000","3","11","02:00","0.2","98","-6.1"
"Kuusamo Kiutaköngäs","2000","3","12","02:00","-1","97","-7.6"
"Kuusamo Kiutaköngäs","2000","3","13","02:00","1.5","95","-7.5"
"Kuusamo Kiutaköngäs","2000","3","14","02:00","0.9","94","-2"
"Kuusamo Kiutaköngäs","2000","3","15","02:00","0.5","94","-4"
"Kuusamo Kiutaköngäs","2000","3","16","02:00","-1","94","-5.8"
"Kuusamo Kiutaköngäs","2000","3","17","02:00","-1","92","-10.6"
"Kuusamo Kiutaköngäs","2000","3","18","02:00","-1","92","-2.2"
"Kuusamo Kiutaköngäs","2000","3","19","02:00","-1","91","-1"
"Kuusamo Kiutaköngäs","2000","3","20","02:00","0.2","89","2.7"
"Kuusamo Kiutaköngäs","2000","3","21","02:00","-1","85","-2.3"
"Kuusamo Kiutaköngäs","2000","3","22","02:00","-1","84","-4.3"
"Kuusamo Kiutaköngäs","2000","3","23","02:00","-1","84","-5.4"
"Kuusamo Kiutaköngäs","2000","3","24","02:00","0.2","84","-1.6"
"Kuusamo Kiutaköngäs","2000","3","25","02:00","0.1","84","-4.7"
"Kuusamo Kiutaköngäs","2000","3","26","02:00","-1","84","-6.9"
"Kuusamo Kiutaköngäs","2000","3","27","03:00","-1","84","-10.5"
"Kuusamo Kiutaköngäs","2000","3","28","03:00","-1","84","-3.8"
"Kuusamo Kiutaköngäs","2000","3","29","03:00","0.2","84","-1.2"
"Kuusamo Kiutaköngäs","2000","3","30","03:00","-1","84","4.9"
"Kuusamo Kiutaköngäs","2000","3","31","03:00","0.7","81","0.1"
"Kuusamo Kiutaköngäs","2000","4","1","03:00","5.8","81","-3.1"
"Kuusamo Kiutaköngäs","2000","4","2","03:00","0","89","-6.7"
"Kuusamo Kiutaköngäs","2000","4","3","03:00","0.5","88","-12.7"
"Kuusamo Kiutaköngäs","2000","4","4","03:00","1.5","87","-4.7"
"Kuusamo Kiutaköngäs","2000","4","5","03:00","4","88","0.4"
"Kuusamo Kiutaköngäs","2000","4","6","03:00","1.5","87","-3"
"Kuusamo Kiutaköngäs","2000","4","7","03:00","-1","91","0.1"
"Kuusamo Kiutaköngäs","2000","4","8","03:00","-1","88","-4.8"
"Kuusamo Kiutaköngäs","2000","4","9","03:00","-1","87","-0.7"
"Kuusamo Kiutaköngäs","2000","4","10","03:00","-1","86","3.4"
"Kuusamo Kiutaköngäs","2000","4","11","03:00","0.2","82","1.9"
"Kuusamo Kiutaköngäs","2000","4","12","03:00","2.3","80","1.5"
"Kuusamo Kiutaköngäs","2000","4","13","03:00","0.1","79","1.8"
"Kuusamo Kiutaköngäs","2000","4","14","03:00","3.3","76","-0.2"
"Kuusamo Kiutaköngäs","2000","4","15","03:00","1","75","1.9"
"Kuusamo Kiutaköngäs","2000","4","16","03:00","0","73","2.1"
"Kuusamo Kiutaköngäs","2000","4","17","03:00","3.1","70","3.1"
"Kuusamo Kiutaköngäs","2000","4","18","03:00","0","65","4.1"
"Kuusamo Kiutaköngäs","2000","4","19","03:00","-1","60","6.1"
"Kuusamo Kiutaköngäs","2000","4","20","03:00","0.6","55","4.2"
"Kuusamo Kiutaköngäs","2000","4","21","03:00","0.1","49","5.5"
"Kuusamo Kiutaköngäs","2000","4","22","03:00","0.2","44","6.4"
"Kuusamo Kiutaköngäs","2000","4","23","03:00","4.7","38","3"
"Kuusamo Kiutaköngäs","2000","4","24","03:00","0","34","3.5"
"Kuusamo Kiutaköngäs","2000","4","25","03:00","10.9","33","1.3"
"Kuusamo Kiutaköngäs","2000","4","26","03:00","-1","30","2"
"Kuusamo Kiutaköngäs","2000","4","27","03:00","-1","28","1.2"
"Kuusamo Kiutaköngäs","2000","4","28","03:00","-1","28","1.9"
"Kuusamo Kiutaköngäs","2000","4","29","03:00","-1","25","3.2"
"Kuusamo Kiutaköngäs","2000","4","30","03:00","-1","22","-1.5"
"Kuusamo Kiutaköngäs","2000","5","1","03:00","-1","21","-0.8"
"Kuusamo Kiutaköngäs","2000","5","2","03:00","0.1","20","2.9"
"Kuusamo Kiutaköngäs","2000","5","3","03:00","0","17","4.6"
"Kuusamo Kiutaköngäs","2000","5","4","03:00","0.2","14","3.8"
"Kuusamo Kiutaköngäs","2000","5","5","03:00","2.1","10","4.1"
"Kuusamo Kiutaköngäs","2000","5","6","03:00","0","5","1.7"
"Kuusamo Kiutaköngäs","2000","5","7","03:00","1.9","3","2"
"Kuusamo Kiutaköngäs","2000","5","8","03:00","0.1","0","4.8"
"Kuusamo Kiutaköngäs","2000","5","9","03:00","-1","0","6.3"
"Kuusamo Kiutaköngäs","2000","5","10","03:00","0","0","7.2"
"Kuusamo Kiutaköngäs","2000","5","11","03:00","2","-1","2.6"
"Kuusamo Kiutaköngäs","2000","5","12","03:00","0","-1","-0.4"
"Kuusamo Kiutaköngäs","2000","5","13","03:00","0","-1","0.3"
"Kuusamo Kiutaköngäs","2000","5","14","03:00","1","-1","1.3"
"Kuusamo Kiutaköngäs","2000","5","15","03:00","0","-1","1.9"
"Kuusamo Kiutaköngäs","2000","5","16","03:00","-1","-1","2.8"
"Kuusamo Kiutaköngäs","2000","5","17","03:00","0","-1","2.3"
"Kuusamo Kiutaköngäs","2000","5","18","03:00","-1","-1","6.5"
"Kuusamo Kiutaköngäs","2000","5","19","03:00","-1","-1","12.4"
"Kuusamo Kiutaköngäs","2000","5","20","03:00","-1","-1","13.5"
"Kuusamo Kiutaköngäs","2000","5","21","03:00","0","-1","13.5"
"Kuusamo Kiutaköngäs","2000","5","22","03:00","0","-1","14.6"
"Kuusamo Kiutaköngäs","2000","5","23","03:00","5.5","-1","14.7"
"Kuusamo Kiutaköngäs","2000","5","24","03:00","4.8","-1","11.6"
"Kuusamo Kiutaköngäs","2000","5","25","03:00","2.9","-1","10.5"
"Kuusamo Kiutaköngäs","2000","5","26","03:00","15.4","-1","11.3"
"Kuusamo Kiutaköngäs","2000","5","27","03:00","4.1","-1","9.1"
"Kuusamo Kiutaköngäs","2000","5","28","03:00","1.7","-1","8.6"
"Kuusamo Kiutaköngäs","2000","5","29","03:00","0.7","-1","13.2"
"Kuusamo Kiutaköngäs","2000","5","30","03:00","1.8","-1","12.9"
"Kuusamo Kiutaköngäs","2000","5","31","03:00","1.7","-1","10.5"
"Kuusamo Kiutaköngäs","2000","6","1","03:00","0.8","-1","9.8"
"Kuusamo Kiutaköngäs","2000","6","2","03:00","2.5","-1","9.7"
"Kuusamo Kiutaköngäs","2000","6","3","03:00","5.6","-1","8.2"
"Kuusamo Kiutaköngäs","2000","6","4","03:00","1.7","-1","7.2"
"Kuusamo Kiutaköngäs","2000","6","5","03:00","0.3","-1","6.8"
"Kuusamo Kiutaköngäs","2000","6","6","03:00","-1","-1","11.3"
"Kuusamo Kiutaköngäs","2000","6","7","03:00","-1","-1","12.3"
"Kuusamo Kiutaköngäs","2000","6","8","03:00","2","-1","11.4"
"Kuusamo Kiutaköngäs","2000","6","9","03:00","0.2","-1","9.2"
"Kuusamo Kiutaköngäs","2000","6","10","03:00","4.6","-1","11.6"
"Kuusamo Kiutaköngäs","2000","6","11","03:00","7","-1","14.6"
"Kuusamo Kiutaköngäs","2000","6","12","03:00","1.6","-1","12.8"
"Kuusamo Kiutaköngäs","2000","6","13","03:00","9.9","-1","8.5"
"Kuusamo Kiutaköngäs","2000","6","14","03:00","0.2","-1","11.1"
"Kuusamo Kiutaköngäs","2000","6","15","03:00","5.4","-1","7"
"Kuusamo Kiutaköngäs","2000","6","16","03:00","0.1","-1","5.4"
"Kuusamo Kiutaköngäs","2000","6","17","03:00","0.6","-1","6.5"
"Kuusamo Kiutaköngäs","2000","6","18","03:00","0.6","-1","7.4"
"Kuusamo Kiutaköngäs","2000","6","19","03:00","10.5","-1","9.8"
"Kuusamo Kiutaköngäs","2000","6","20","03:00","0.3","-1","12.7"
"Kuusamo Kiutaköngäs","2000","6","21","03:00","0.8","-1","14.6"
"Kuusamo Kiutaköngäs","2000","6","22","03:00","4.8","-1","12.7"
"Kuusamo Kiutaköngäs","2000","6","23","03:00","7.6","-1","15.2"
"Kuusamo Kiutaköngäs","2000","6","24","03:00","0.2","-1","15.4"
"Kuusamo Kiutaköngäs","2000","6","25","03:00","-1","-1","17.8"
"Kuusamo Kiutaköngäs","2000","6","26","03:00","1.1","-1","16.3"
"Kuusamo Kiutaköngäs","2000","6","27","03:00","2","-1","18.8"
"Kuusamo Kiutaköngäs","2000","6","28","03:00","-1","-1","18.9"
"Kuusamo Kiutaköngäs","2000","6","29","03:00","-1","-1","24.6"
"Kuusamo Kiutaköngäs","2000","6","30","03:00","-1","-1","21"
"Kuusamo Kiutaköngäs","2000","7","1","03:00","2.4","-1","13.1"
"Kuusamo Kiutaköngäs","2000","7","2","03:00","0","-1","10.5"
"Kuusamo Kiutaköngäs","2000","7","3","03:00","-1","-1","10.1"
"Kuusamo Kiutaköngäs","2000","7","4","03:00","16","-1","12"
"Kuusamo Kiutaköngäs","2000","7","5","03:00","0.6","-1","14"
"Kuusamo Kiutaköngäs","2000","7","6","03:00","-1","-1","13.4"
"Kuusamo Kiutaköngäs","2000","7","7","03:00","0","-1","12.9"
"Kuusamo Kiutaköngäs","2000","7","8","03:00","2.5","-1","13.5"
"Kuusamo Kiutaköngäs","2000","7","9","03:00","1.6","-1","15.8"
"Kuusamo Kiutaköngäs","2000","7","10","03:00","11.2","-1","13.5"
"Kuusamo Kiutaköngäs","2000","7","11","03:00","-1","-1","15.7"
"Kuusamo Kiutaköngäs","2000","7","12","03:00","0","-1","16.9"
"Kuusamo Kiutaköngäs","2000","7","13","03:00","0.5","-1","17"
"Kuusamo Kiutaköngäs","2000","7","14","03:00","1.7","-1","18.4"
"Kuusamo Kiutaköngäs","2000","7","15","03:00","1.2","-1","17.1"
"Kuusamo Kiutaköngäs","2000","7","16","03:00","0.3","-1","20.3"
"Kuusamo Kiutaköngäs","2000","7","17","03:00","0.1","-1","18.2"
"Kuusamo Kiutaköngäs","2000","7","18","03:00","0.5","-1","18.9"
"Kuusamo Kiutaköngäs","2000","7","19","03:00","1.1","-1","22.2"
"Kuusamo Kiutaköngäs","2000","7","20","03:00","0.3","-1","19.5"
"Kuusamo Kiutaköngäs","2000","7","21","03:00","0.4","-1","20.2"
"Kuusamo Kiutaköngäs","2000","7","22","03:00","1.5","-1","20.9"
"Kuusamo Kiutaköngäs","2000","7","23","03:00","7.4","-1","20.1"
"Kuusamo Kiutaköngäs","2000","7","24","03:00","0.2","-1","17"
"Kuusamo Kiutaköngäs","2000","7","25","03:00","-1","-1","11.2"
"Kuusamo Kiutaköngäs","2000","7","26","03:00","-1","-1","12.1"
"Kuusamo Kiutaköngäs","2000","7","27","03:00","-1","-1","14.2"
"Kuusamo Kiutaköngäs","2000","7","28","03:00","-1","-1","16"
"Kuusamo Kiutaköngäs","2000","7","29","03:00","-1","-1","17.4"
"Kuusamo Kiutaköngäs","2000","7","30","03:00","-1","-1","17.9"
"Kuusamo Kiutaköngäs","2000","7","31","03:00","-1","-1","17"
"Kuusamo Kiutaköngäs","2000","8","1","03:00","0.6","-1","15.7"
"Kuusamo Kiutaköngäs","2000","8","2","03:00","3.4","-1","10.6"
"Kuusamo Kiutaköngäs","2000","8","3","03:00","0.1","-1","11.7"
"Kuusamo Kiutaköngäs","2000","8","4","03:00","-1","-1","12.5"
"Kuusamo Kiutaköngäs","2000","8","5","03:00","-1","-1","13.6"
"Kuusamo Kiutaköngäs","2000","8","6","03:00","-1","-1","15.2"
"Kuusamo Kiutaköngäs","2000","8","7","03:00","5.1","-1","13.4"
"Kuusamo Kiutaköngäs","2000","8","8","03:00","0.7","-1","11.8"
"Kuusamo Kiutaköngäs","2000","8","9","03:00","0.4","-1","11.6"
"Kuusamo Kiutaköngäs","2000","8","10","03:00","4.6","-1","11.5"
"Kuusamo Kiutaköngäs","2000","8","11","03:00","0.7","-1","11.4"
"Kuusamo Kiutaköngäs","2000","8","12","03:00","3.1","-1","11.6"
"Kuusamo Kiutaköngäs","2000","8","13","03:00","0.3","-1","13.5"
"Kuusamo Kiutaköngäs","2000","8","14","03:00","2.1","-1","9"
"Kuusamo Kiutaköngäs","2000","8","15","03:00","-1","-1","9.7"
"Kuusamo Kiutaköngäs","2000","8","16","03:00","0","-1","11.9"
"Kuusamo Kiutaköngäs","2000","8","17","03:00","3.8","-1","10.6"
"Kuusamo Kiutaköngäs","2000","8","18","03:00","2.4","-1","10.8"
"Kuusamo Kiutaköngäs","2000","8","19","03:00","10.5","-1","11.7"
"Kuusamo Kiutaköngäs","2000","8","20","03:00","0.2","-1","10.3"
"Kuusamo Kiutaköngäs","2000","8","21","03:00","0.2","-1","11.5"
"Kuusamo Kiutaköngäs","2000","8","22","03:00","1.6","-1","10.7"
"Kuusamo Kiutaköngäs","2000","8","23","03:00","3.8","-1","11.3"
"Kuusamo Kiutaköngäs","2000","8","24","03:00","16.1","-1","10.8"
"Kuusamo Kiutaköngäs","2000","8","25","03:00","0.2","-1","12"
"Kuusamo Kiutaköngäs","2000","8","26","03:00","-1","-1","10.5"
"Kuusamo Kiutaköngäs","2000","8","27","03:00","-1","-1","14.2"
"Kuusamo Kiutaköngäs","2000","8","28","03:00","0","-1","14.9"
"Kuusamo Kiutaköngäs","2000","8","29","03:00","-1","-1","13.5"
"Kuusamo Kiutaköngäs","2000","8","30","03:00","-1","-1","11.9"
"Kuusamo Kiutaköngäs","2000","8","31","03:00","0.5","-1","11.7"
"Kuusamo Kiutaköngäs","2000","9","1","03:00","0.4","-1","10.9"
"Kuusamo Kiutaköngäs","2000","9","2","03:00","0.9","-1","10.2"
"Kuusamo Kiutaköngäs","2000","9","3","03:00","-1","-1","9.3"
"Kuusamo Kiutaköngäs","2000","9","4","03:00","0.6","-1","5"
"Kuusamo Kiutaköngäs","2000","9","5","03:00","0.2","-1","4.8"
"Kuusamo Kiutaköngäs","2000","9","6","03:00","-1","-1","2.8"
"Kuusamo Kiutaköngäs","2000","9","7","03:00","-1","-1","2.6"
"Kuusamo Kiutaköngäs","2000","9","8","03:00","5.9","-1","4.7"
"Kuusamo Kiutaköngäs","2000","9","9","03:00","0.4","-1","8.4"
"Kuusamo Kiutaköngäs","2000","9","10","03:00","0.4","-1","6.7"
"Kuusamo Kiutaköngäs","2000","9","11","03:00","2.1","-1","8.4"
"Kuusamo Kiutaköngäs","2000","9","12","03:00","2","-1","8"
"Kuusamo Kiutaköngäs","2000","9","13","03:00","2.2","-1","5.7"
"Kuusamo Kiutaköngäs","2000","9","14","03:00","-1","-1","1.4"
"Kuusamo Kiutaköngäs","2000","9","15","03:00","0.1","-1","2.1"
"Kuusamo Kiutaköngäs","2000","9","16","03:00","0","-1","4.3"
"Kuusamo Kiutaköngäs","2000","9","17","03:00","0","-1","9.6"
"Kuusamo Kiutaköngäs","2000","9","18","03:00","0","-1","10.3"
"Kuusamo Kiutaköngäs","2000","9","19","03:00","-1","-1","10.1"
"Kuusamo Kiutaköngäs","2000","9","20","03:00","0.7","-1","5.1"
"Kuusamo Kiutaköngäs","2000","9","21","03:00","-1","-1","6.5"
"Kuusamo Kiutaköngäs","2000","9","22","03:00","-1","-1","3.9"
"Kuusamo Kiutaköngäs","2000","9","23","03:00","-1","-1","9.6"
"Kuusamo Kiutaköngäs","2000","9","24","03:00","0","-1","9.3"
"Kuusamo Kiutaköngäs","2000","9","25","03:00","-1","-1","6.1"
"Kuusamo Kiutaköngäs","2000","9","26","03:00","-1","-1","2.2"
"Kuusamo Kiutaköngäs","2000","9","27","03:00","-1","-1","5.2"
"Kuusamo Kiutaköngäs","2000","9","28","03:00","0.6","-1","8.3"
"Kuusamo Kiutaköngäs","2000","9","29","03:00","4.5","-1","8.5"
"Kuusamo Kiutaköngäs","2000","9","30","03:00","0.1","-1","11.1"
"Kuusamo Kiutaköngäs","2000","10","1","03:00","0.1","-1","10.3"
"Kuusamo Kiutaköngäs","2000","10","2","03:00","1.2","-1","6.8"
"Kuusamo Kiutaköngäs","2000","10","3","03:00","0.1","-1","9.4"
"Kuusamo Kiutaköngäs","2000","10","4","03:00","0","-1","9.4"
"Kuusamo Kiutaköngäs","2000","10","5","03:00","1.8","-1","7.5"
"Kuusamo Kiutaköngäs","2000","10","6","03:00","0.9","-1","10.5"
"Kuusamo Kiutaköngäs","2000","10","7","03:00","0.2","-1","11.3"
"Kuusamo Kiutaköngäs","2000","10","8","03:00","-1","-1","8.8"
"Kuusamo Kiutaköngäs","2000","10","9","03:00","0","-1","9.6"
"Kuusamo Kiutaköngäs","2000","10","10","03:00","-1","-1","9.1"
"Kuusamo Kiutaköngäs","2000","10","11","03:00","-1","-1","6.5"
"Kuusamo Kiutaköngäs","2000","10","12","03:00","-1","-1","3.8"
"Kuusamo Kiutaköngäs","2000","10","13","03:00","6","-1","6.2"
"Kuusamo Kiutaköngäs","2000","10","14","03:00","-1","-1","8.3"
"Kuusamo Kiutaköngäs","2000","10","15","03:00","0.1","-1","2.3"
"Kuusamo Kiutaköngäs","2000","10","16","03:00","0","-1","5.6"
"Kuusamo Kiutaköngäs","2000","10","17","03:00","0","-1","7"
"Kuusamo Kiutaköngäs","2000","10","18","03:00","0.4","-1","7.9"
"Kuusamo Kiutaköngäs","2000","10","19","03:00","1","-1","8.2"
"Kuusamo Kiutaköngäs","2000","10","20","03:00","0.4","-1","7.5"
"Kuusamo Kiutaköngäs","2000","10","21","03:00","0","-1","6.5"
"Kuusamo Kiutaköngäs","2000","10","22","03:00","5.7","-1","7.2"
"Kuusamo Kiutaköngäs","2000","10","23","03:00","1.4","-1","2.1"
"Kuusamo Kiutaköngäs","2000","10","24","03:00","17.6","-1","1.9"
"Kuusamo Kiutaköngäs","2000","10","25","03:00","4.8","-1","3.1"
"Kuusamo Kiutaköngäs","2000","10","26","03:00","8.3","-1","1.4"
"Kuusamo Kiutaköngäs","2000","10","27","03:00","0.1","0","0.3"
"Kuusamo Kiutaköngäs","2000","10","28","03:00","0","0","-3.5"
"Kuusamo Kiutaköngäs","2000","10","29","03:00","-1","0","-5.2"
"Kuusamo Kiutaköngäs","2000","10","30","02:00","-1","0","-10.4"
"Kuusamo Kiutaköngäs","2000","10","31","02:00","3.7","0","-3.2"
"Kuusamo Kiutaköngäs","2000","11","1","02:00","4.5","4","-2"
"Kuusamo Kiutaköngäs","2000","11","2","02:00","4","9","-1.1"
"Kuusamo Kiutaköngäs","2000","11","3","02:00","0.4","15","-2.3"
"Kuusamo Kiutaköngäs","2000","11","4","02:00","5.5","13","-0.6"
"Kuusamo Kiutaköngäs","2000","11","5","02:00","8.5","6","2.9"
"Kuusamo Kiutaköngäs","2000","11","6","02:00","7.3","1","4.6"
"Kuusamo Kiutaköngäs","2000","11","7","02:00","0","-1","2.4"
"Kuusamo Kiutaköngäs","2000","11","8","02:00","3.2","-1","1.7"
"Kuusamo Kiutaköngäs","2000","11","9","02:00","1.1","-1","3.6"
"Kuusamo Kiutaköngäs","2000","11","10","02:00","0.5","-1","4.6"
"Kuusamo Kiutaköngäs","2000","11","11","02:00","0.6","-1","1.8"
"Kuusamo Kiutaköngäs","2000","11","12","02:00","0.6","-1","1.7"
"Kuusamo Kiutaköngäs","2000","11","13","02:00","0.3","-1","2.4"
"Kuusamo Kiutaköngäs","2000","11","14","02:00","2.4","0","1.4"
"Kuusamo Kiutaköngäs","2000","11","15","02:00","0.1","0","0.6"
"Kuusamo Kiutaköngäs","2000","11","16","02:00","0.1","0","-1.3"
"Kuusamo Kiutaköngäs","2000","11","17","02:00","0","0","-3.2"
"Kuusamo Kiutaköngäs","2000","11","18","02:00","0.1","0","-3.3"
"Kuusamo Kiutaköngäs","2000","11","19","02:00","0.1","0","-5.5"
"Kuusamo Kiutaköngäs","2000","11","20","02:00","0.2","1","-9.3"
"Kuusamo Kiutaköngäs","2000","11","21","02:00","-1","1","-15.7"
"Kuusamo Kiutaköngäs","2000","11","22","02:00","-1","1","-17.6"
"Kuusamo Kiutaköngäs","2000","11","23","02:00","2.5","1","-9.6"
"Kuusamo Kiutaköngäs","2000","11","24","02:00","2.7","5","-0.7"
"Kuusamo Kiutaköngäs","2000","11","25","02:00","0.4","2","1.2"
"Kuusamo Kiutaköngäs","2000","11","26","02:00","5.3","1","-0.2"
"Kuusamo Kiutaköngäs","2000","11","27","02:00","0.6","8","-0.4"
"Kuusamo Kiutaköngäs","2000","11","28","02:00","0.4","6","-0.1"
"Kuusamo Kiutaköngäs","2000","11","29","02:00","0.8","7","-4.7"
"Kuusamo Kiutaköngäs","2000","11","30","02:00","0.2","7","-3.3"
"Kuusamo Kiutaköngäs","2000","12","1","02:00","1.4","7","-2.4"
"Kuusamo Kiutaköngäs","2000","12","2","02:00","11.2","8","-3.6"
"Kuusamo Kiutaköngäs","2000","12","3","02:00","3.5","19","-3.4"
"Kuusamo Kiutaköngäs","2000","12","4","02:00","0.5","22","-5.5"
"Kuusamo Kiutaköngäs","2000","12","5","02:00","1.6","20","-4.8"
"Kuusamo Kiutaköngäs","2000","12","6","02:00","0.4","18","2.2"
"Kuusamo Kiutaköngäs","2000","12","7","02:00","1.7","6","3.4"
"Kuusamo Kiutaköngäs","2000","12","8","02:00","3.1","5","-0.3"
"Kuusamo Kiutaköngäs","2000","12","9","02:00","-1","8","-9.1"
"Kuusamo Kiutaköngäs","2000","12","10","02:00","7","8","-13.6"
"Kuusamo Kiutaköngäs","2000","12","11","02:00","1.3","15","-5.2"
"Kuusamo Kiutaköngäs","2000","12","12","02:00","2.4","14","0.1"
"Kuusamo Kiutaköngäs","2000","12","13","02:00","0.1","13","0.2"
"Kuusamo Kiutaköngäs","2000","12","14","02:00","2.3","12","-1.5"
"Kuusamo Kiutaköngäs","2000","12","15","02:00","0.4","15","-0.7"
"Kuusamo Kiutaköngäs","2000","12","16","02:00","-1","15","-1.4"
"Kuusamo Kiutaköngäs","2000","12","17","02:00","0.1","15","-2"
"Kuusamo Kiutaköngäs","2000","12","18","02:00","-1","15","-5.2"
"Kuusamo Kiutaköngäs","2000","12","19","02:00","-1","15","-17.8"
