"Observation station","Year","Month","Day","Time [Local time]","Precipitation amount [mm]","Snow depth [cm]","Average temperature [°C]"
"Sodankylä Tähtelä","2002","6","10","03:00","-1","-1","19.4"
"Sodankylä Tähtelä","2002","6","11","03:00","-1","-1","21.1"
"Sodankylä Tähtelä","2002","6","12","03:00","-1","-1","20.8"
"Sodankylä Tähtelä","2002","6","13","03:00","0.1","-1","13.6"
"Sodankylä Tähtelä","2002","6","14","03:00","-1","-1","10"
"Sodankylä Tähtelä","2002","6","15","03:00","-1","-1","14"
"Sodankylä Tähtelä","2002","6","16","03:00","1.5","-1","15.3"
"Sodankylä Tähtelä","2002","6","17","03:00","0","-1","12.1"
"Sodankylä Tähtelä","2002","6","18","03:00","0.1","-1","14.3"
"Sodankylä Tähtelä","2002","6","19","03:00","35.1","-1","11"
"Sodankylä Tähtelä","2002","6","20","03:00","0","-1","15.5"
"Sodankylä Tähtelä","2002","6","21","03:00","9.1","-1","14.1"
"Sodankylä Tähtelä","2002","6","22","03:00","0","-1","9.3"
"Sodankylä Tähtelä","2002","6","23","03:00","10.9","-1","10.3"
"Sodankylä Tähtelä","2002","6","24","03:00","0.8","-1","7.9"
"Sodankylä Tähtelä","2002","6","25","03:00","0.4","-1","8.4"
"Sodankylä Tähtelä","2002","6","26","03:00","0","-1","10.9"
"Sodankylä Tähtelä","2002","6","27","03:00","0.3","-1","13.4"
"Sodankylä Tähtelä","2002","6","28","03:00","11.8","-1","13.3"
"Sodankylä Tähtelä","2002","6","29","03:00","2.2","-1","12.1"
"Sodankylä Tähtelä","2002","6","30","03:00","9.2","-1","12.7"
"Sodankylä Tähtelä","2002","7","1","03:00","11.6","-1","13.2"
"Sodankylä Tähtelä","2002","7","2","03:00","5.5","-1","14"
"Sodankylä Tähtelä","2002","7","3","03:00","18.6","-1","13.4"
"Sodankylä Tähtelä","2002","7","4","03:00","7.6","-1","16.9"
"Sodankylä Tähtelä","2002","7","5","03:00","4.3","-1","16.6"
"Sodankylä Tähtelä","2002","7","6","03:00","3.2","-1","17.9"
"Sodankylä Tähtelä","2002","7","7","03:00","-1","-1","16.6"
"Sodankylä Tähtelä","2002","7","8","03:00","0.3","-1","14.7"
"Sodankylä Tähtelä","2002","7","9","03:00","1.3","-1","15.3"
"Sodankylä Tähtelä","2002","7","10","03:00","21.5","-1","15.4"
"Sodankylä Tähtelä","2002","7","11","03:00","6.6","-1","15.5"
"Sodankylä Tähtelä","2002","7","12","03:00","0.1","-1","15.6"
"Sodankylä Tähtelä","2002","7","13","03:00","0.1","-1","14.2"
"Sodankylä Tähtelä","2002","7","14","03:00","-1","-1","16.6"
"Sodankylä Tähtelä","2002","7","15","03:00","0.2","-1","16.8"
"Sodankylä Tähtelä","2002","7","16","03:00","8.5","-1","15.5"
"Sodankylä Tähtelä","2002","7","17","03:00","2.8","-1","17.1"
"Sodankylä Tähtelä","2002","7","18","03:00","0.6","-1","15.8"
"Sodankylä Tähtelä","2002","7","19","03:00","-1","-1","14.4"
"Sodankylä Tähtelä","2002","7","20","03:00","0.1","-1","15.3"
"Sodankylä Tähtelä","2002","7","21","03:00","-1","-1","14.6"
"Sodankylä Tähtelä","2002","7","22","03:00","0.4","-1","14.6"
"Sodankylä Tähtelä","2002","7","23","03:00","16.8","-1","16.9"
"Sodankylä Tähtelä","2002","7","24","03:00","4.5","-1","16.6"
"Sodankylä Tähtelä","2002","7","25","03:00","3.6","-1","16.7"
"Sodankylä Tähtelä","2002","7","26","03:00","1.5","-1","15.7"
"Sodankylä Tähtelä","2002","7","27","03:00","0.3","-1","15.6"
"Sodankylä Tähtelä","2002","7","28","03:00","0","-1","17"
"Sodankylä Tähtelä","2002","7","29","03:00","3.3","-1","17.7"
"Sodankylä Tähtelä","2002","7","30","03:00","-1","-1","14.6"
"Sodankylä Tähtelä","2002","7","31","03:00","-1","-1","12.9"
"Sodankylä Tähtelä","2002","8","1","03:00","-1","-1","12.3"
"Sodankylä Tähtelä","2002","8","2","03:00","0.6","-1","10.9"
"Sodankylä Tähtelä","2002","8","3","03:00","0","-1","10.3"
"Sodankylä Tähtelä","2002","8","4","03:00","-1","-1","9.6"
"Sodankylä Tähtelä","2002","8","5","03:00","0","-1","9.7"
"Sodankylä Tähtelä","2002","8","6","03:00","0.3","-1","11.9"
"Sodankylä Tähtelä","2002","8","7","03:00","1.4","-1","11.5"
"Sodankylä Tähtelä","2002","8","8","03:00","0.2","-1","13.3"
"Sodankylä Tähtelä","2002","8","9","03:00","0","-1","15.7"
"Sodankylä Tähtelä","2002","8","10","03:00","-1","-1","15.2"
"Sodankylä Tähtelä","2002","8","11","03:00","-1","-1","11.5"
"Sodankylä Tähtelä","2002","8","12","03:00","-1","-1","10.6"
"Sodankylä Tähtelä","2002","8","13","03:00","0","-1","12.4"
"Sodankylä Tähtelä","2002","8","14","03:00","4","-1","13.2"
"Sodankylä Tähtelä","2002","8","15","03:00","0","-1","13.9"
"Sodankylä Tähtelä","2002","8","16","03:00","-1","-1","13.1"
"Sodankylä Tähtelä","2002","8","17","03:00","0","-1","14.9"
"Sodankylä Tähtelä","2002","8","18","03:00","0.2","-1","17.2"
"Sodankylä Tähtelä","2002","8","19","03:00","-1","-1","18"
"Sodankylä Tähtelä","2002","8","20","03:00","-1","-1","11.8"
"Sodankylä Tähtelä","2002","8","21","03:00","-1","-1","15"
"Sodankylä Tähtelä","2002","8","22","03:00","-1","-1","17.8"
"Sodankylä Tähtelä","2002","8","23","03:00","0","-1","18.7"
"Sodankylä Tähtelä","2002","8","24","03:00","-1","-1","12.4"
"Sodankylä Tähtelä","2002","8","25","03:00","0.3","-1","15.1"
"Sodankylä Tähtelä","2002","8","26","03:00","-1","-1","16"
"Sodankylä Tähtelä","2002","8","27","03:00","-1","-1","13.6"
"Sodankylä Tähtelä","2002","8","28","03:00","0","-1","15.1"
"Sodankylä Tähtelä","2002","8","29","03:00","7.8","-1","11.9"
"Sodankylä Tähtelä","2002","8","30","03:00","4.4","-1","12.6"
"Sodankylä Tähtelä","2002","8","31","03:00","0.1","-1","11.7"
"Sodankylä Tähtelä","2002","9","1","03:00","1.4","-1","10.7"
"Sodankylä Tähtelä","2002","9","2","03:00","1.7","-1","8.6"
"Sodankylä Tähtelä","2002","9","3","03:00","0","-1","12"
"Sodankylä Tähtelä","2002","9","4","03:00","2.9","-1","10"
"Sodankylä Tähtelä","2002","9","5","03:00","5.7","-1","12.6"
"Sodankylä Tähtelä","2002","9","6","03:00","2.2","-1","13"
"Sodankylä Tähtelä","2002","9","7","03:00","1.8","-1","6.7"
"Sodankylä Tähtelä","2002","9","8","03:00","0.1","-1","5.2"
"Sodankylä Tähtelä","2002","9","9","03:00","0.1","-1","8.7"
"Sodankylä Tähtelä","2002","9","10","03:00","-1","-1","7.4"
"Sodankylä Tähtelä","2002","9","11","03:00","-1","-1","10.1"
"Sodankylä Tähtelä","2002","9","12","03:00","2.9","-1","8.5"
"Sodankylä Tähtelä","2002","9","13","03:00","9.6","-1","8.5"
"Sodankylä Tähtelä","2002","9","14","03:00","0","-1","5.3"
"Sodankylä Tähtelä","2002","9","15","03:00","-1","-1","2.4"
"Sodankylä Tähtelä","2002","9","16","03:00","4","-1","5.5"
"Sodankylä Tähtelä","2002","9","17","03:00","0.7","-1","5.8"
"Sodankylä Tähtelä","2002","9","18","03:00","0.3","-1","2.7"
"Sodankylä Tähtelä","2002","9","19","03:00","0.4","-1","1"
"Sodankylä Tähtelä","2002","9","20","03:00","0.1","-1","0.2"
"Sodankylä Tähtelä","2002","9","21","03:00","0.6","-1","0.3"
"Sodankylä Tähtelä","2002","9","22","03:00","0","-1","1.7"
"Sodankylä Tähtelä","2002","9","23","03:00","0.4","-1","1.3"
"Sodankylä Tähtelä","2002","9","24","03:00","9.9","-1","0.8"
"Sodankylä Tähtelä","2002","9","25","03:00","0","0","1.1"
"Sodankylä Tähtelä","2002","9","26","03:00","0.1","-1","0.1"
"Sodankylä Tähtelä","2002","9","27","03:00","0","-1","2.4"
"Sodankylä Tähtelä","2002","9","28","03:00","4.3","-1","4.1"
"Sodankylä Tähtelä","2002","9","29","03:00","0","-1","2.5"
"Sodankylä Tähtelä","2002","9","30","03:00","0","-1","0.5"
"Sodankylä Tähtelä","2002","10","1","03:00","0","-1","-1.2"
"Sodankylä Tähtelä","2002","10","2","03:00","0.8","-1","-0.7"
"Sodankylä Tähtelä","2002","10","3","03:00","0","0","0.7"
"Sodankylä Tähtelä","2002","10","4","03:00","0.1","0","-0.3"
"Sodankylä Tähtelä","2002","10","5","03:00","0","0","0.6"
"Sodankylä Tähtelä","2002","10","6","03:00","0.1","0","0.8"
"Sodankylä Tähtelä","2002","10","7","03:00","0.1","0","0.9"
"Sodankylä Tähtelä","2002","10","8","03:00","3.7","-1","3.4"
"Sodankylä Tähtelä","2002","10","9","03:00","1.4","-1","4.4"
"Sodankylä Tähtelä","2002","10","10","03:00","0.1","-1","3.3"
"Sodankylä Tähtelä","2002","10","11","03:00","0","-1","2.6"
"Sodankylä Tähtelä","2002","10","12","03:00","0.7","-1","1.9"
"Sodankylä Tähtelä","2002","10","13","03:00","0.1","-1","0.8"
"Sodankylä Tähtelä","2002","10","14","03:00","0.1","0","-0.9"
"Sodankylä Tähtelä","2002","10","15","03:00","0.9","-1","-2.7"
"Sodankylä Tähtelä","2002","10","16","03:00","0.2","1","-4.5"
"Sodankylä Tähtelä","2002","10","17","03:00","-1","1","-8.6"
"Sodankylä Tähtelä","2002","10","18","03:00","0","1","-8.1"
"Sodankylä Tähtelä","2002","10","19","03:00","0.1","1","-8.9"
"Sodankylä Tähtelä","2002","10","20","03:00","0.9","1","-6.7"
"Sodankylä Tähtelä","2002","10","21","03:00","0.4","3","-4.8"
"Sodankylä Tähtelä","2002","10","22","03:00","0","3","-8.7"
"Sodankylä Tähtelä","2002","10","23","03:00","-1","3","-6.3"
"Sodankylä Tähtelä","2002","10","24","03:00","1","3","-6"
"Sodankylä Tähtelä","2002","10","25","03:00","1","4","-1.6"
"Sodankylä Tähtelä","2002","10","26","03:00","3.6","2","1.4"
"Sodankylä Tähtelä","2002","10","27","03:00","0.7","2","-1.7"
"Sodankylä Tähtelä","2002","10","28","02:00","2.5","3","-2.1"
"Sodankylä Tähtelä","2002","10","29","02:00","3.5","4","-3.1"
"Sodankylä Tähtelä","2002","10","30","02:00","0","7","-4.5"
"Sodankylä Tähtelä","2002","10","31","02:00","0","7","-16.5"
"Sodankylä Tähtelä","2002","11","1","02:00","0","7","-18.6"
"Sodankylä Tähtelä","2002","11","2","02:00","0","7","-17"
"Sodankylä Tähtelä","2002","11","3","02:00","0.5","6","-14.1"
"Sodankylä Tähtelä","2002","11","4","02:00","0.5","6","-10"
"Sodankylä Tähtelä","2002","11","5","02:00","0.1","7","-5.5"
"Sodankylä Tähtelä","2002","11","6","02:00","0.8","7","-6.1"
"Sodankylä Tähtelä","2002","11","7","02:00","0","7","-8.8"
"Sodankylä Tähtelä","2002","11","8","02:00","0.1","7","-20.2"
"Sodankylä Tähtelä","2002","11","9","02:00","0.1","7","-7.7"
"Sodankylä Tähtelä","2002","11","10","02:00","0.1","7","-7.6"
"Sodankylä Tähtelä","2002","11","11","02:00","0.6","7","-14.2"
"Sodankylä Tähtelä","2002","11","12","02:00","0.4","9","-3.6"
"Sodankylä Tähtelä","2002","11","13","02:00","0.4","10","-3.4"
"Sodankylä Tähtelä","2002","11","14","02:00","0.7","10","-3.8"
"Sodankylä Tähtelä","2002","11","15","02:00","0.1","11","-5.9"
"Sodankylä Tähtelä","2002","11","16","02:00","0.9","11","-7"
"Sodankylä Tähtelä","2002","11","17","02:00","6.9","12","-5.8"
"Sodankylä Tähtelä","2002","11","18","02:00","2.3","17","-6.6"
"Sodankylä Tähtelä","2002","11","19","02:00","0.1","21","-8.4"
"Sodankylä Tähtelä","2002","11","20","02:00","0","21","-21.5"
"Sodankylä Tähtelä","2002","11","21","02:00","0","20","-21.8"
"Sodankylä Tähtelä","2002","11","22","02:00","0.2","20","-18.3"
"Sodankylä Tähtelä","2002","11","23","02:00","0.1","19","-10.7"
"Sodankylä Tähtelä","2002","11","24","02:00","0.1","19","-7.8"
"Sodankylä Tähtelä","2002","11","25","02:00","0.1","19","-11.9"
"Sodankylä Tähtelä","2002","11","26","02:00","0.8","19","-8.5"
"Sodankylä Tähtelä","2002","11","27","02:00","1","19","-6.8"
"Sodankylä Tähtelä","2002","11","28","02:00","0","20","-26.8"
"Sodankylä Tähtelä","2002","11","29","02:00","0.1","20","-32.4"
"Sodankylä Tähtelä","2002","11","30","02:00","0.1","20","-22.9"
"Sodankylä Tähtelä","2002","12","1","02:00","0.3","21","-14.2"
"Sodankylä Tähtelä","2002","12","2","02:00","0.2","21","-17.6"
"Sodankylä Tähtelä","2002","12","3","02:00","0.1","22","-13.2"
"Sodankylä Tähtelä","2002","12","4","02:00","0","21","-8.2"
"Sodankylä Tähtelä","2002","12","5","02:00","0.1","21","-10.9"
"Sodankylä Tähtelä","2002","12","6","02:00","0.1","21","-8.8"
"Sodankylä Tähtelä","2002","12","7","02:00","0.1","21","-8"
"Sodankylä Tähtelä","2002","12","8","02:00","0.1","20","-10.6"
"Sodankylä Tähtelä","2002","12","9","02:00","0.1","20","-14.6"
"Sodankylä Tähtelä","2002","12","10","02:00","2.4","20","-6.8"
"Sodankylä Tähtelä","2002","12","11","02:00","0.2","21","-0.3"
"Sodankylä Tähtelä","2002","12","12","02:00","0.3","21","-7"
"Sodankylä Tähtelä","2002","12","13","02:00","-1","22","-9.2"
"Sodankylä Tähtelä","2002","12","14","02:00","-1","22","-15.9"
"Sodankylä Tähtelä","2002","12","15","02:00","0.2","22","-15.6"
"Sodankylä Tähtelä","2002","12","16","02:00","0.1","22","-7.7"
"Sodankylä Tähtelä","2002","12","17","02:00","1.2","22","-7.2"
"Sodankylä Tähtelä","2002","12","18","02:00","3.2","22","-6.6"
"Sodankylä Tähtelä","2002","12","19","02:00","0.3","29","-18.5"
"Sodankylä Tähtelä","2002","12","20","02:00","0.7","29","-20.3"
"Sodankylä Tähtelä","2002","12","21","02:00","-1","28","-15.1"
"Sodankylä Tähtelä","2002","12","22","02:00","-1","28","-21.7"
"Sodankylä Tähtelä","2002","12","23","02:00","-1","27","-22.3"
"Sodankylä Tähtelä","2002","12","24","02:00","-1","27","-31.3"
"Sodankylä Tähtelä","2002","12","25","02:00","0.1","26","-30.5"
"Sodankylä Tähtelä","2002","12","26","02:00","0.1","26","-23.3"
"Sodankylä Tähtelä","2002","12","27","02:00","0.1","26","-30.7"
"Sodankylä Tähtelä","2002","12","28","02:00","0.1","26","-31.6"
"Sodankylä Tähtelä","2002","12","29","02:00","0.8","26","-31.5"
"Sodankylä Tähtelä","2002","12","30","02:00","0.2","27","-25.3"
"Sodankylä Tähtelä","2002","12","31","02:00","1.5","27","-25.8"
"Sodankylä Tähtelä","2003","1","1","02:00","1.7","29","-10.3"
"Sodankylä Tähtelä","2003","1","2","02:00","0.3","29","-13.2"
"Sodankylä Tähtelä","2003","1","3","02:00","0.1","29","-24.2"
"Sodankylä Tähtelä","2003","1","4","02:00","0.1","29","-31.9"
"Sodankylä Tähtelä","2003","1","5","02:00","0.1","29","-33.7"
"Sodankylä Tähtelä","2003","1","6","02:00","1","29","-36.9"
"Sodankylä Tähtelä","2003","1","7","02:00","0.1","31","-27.8"
"Sodankylä Tähtelä","2003","1","8","02:00","6.5","32","-22.7"
"Sodankylä Tähtelä","2003","1","9","02:00","0.1","41","-25.3"
"Sodankylä Tähtelä","2003","1","10","02:00","1.5","40","-24.5"
"Sodankylä Tähtelä","2003","1","11","02:00","0.8","40","-16"
"Sodankylä Tähtelä","2003","1","12","02:00","2.6","40","-17.9"
"Sodankylä Tähtelä","2003","1","13","02:00","0.4","43","-16"
"Sodankylä Tähtelä","2003","1","14","02:00","0.7","42","-16.1"
"Sodankylä Tähtelä","2003","1","15","02:00","4.2","42","-22.9"
"Sodankylä Tähtelä","2003","1","16","02:00","0.1","47","-15.9"
"Sodankylä Tähtelä","2003","1","17","02:00","8.7","47","-24.8"
"Sodankylä Tähtelä","2003","1","18","02:00","3.3","56","-12.5"
"Sodankylä Tähtelä","2003","1","19","02:00","3.4","60","-11.9"
"Sodankylä Tähtelä","2003","1","20","02:00","1.2","63","-29.4"
"Sodankylä Tähtelä","2003","1","21","02:00","4.6","63","-12.1"
"Sodankylä Tähtelä","2003","1","22","02:00","1","69","-14.3"
"Sodankylä Tähtelä","2003","1","23","02:00","2.1","69","-13.1"
"Sodankylä Tähtelä","2003","1","24","02:00","1.4","71","-9.8"
"Sodankylä Tähtelä","2003","1","25","02:00","0.7","68","-10.4"
"Sodankylä Tähtelä","2003","1","26","02:00","2","66","-15.6"
"Sodankylä Tähtelä","2003","1","27","02:00","0.1","67","-20.3"
"Sodankylä Tähtelä","2003","1","28","02:00","0.1","66","-25.7"
"Sodankylä Tähtelä","2003","1","29","02:00","0.1","65","-26.8"
"Sodankylä Tähtelä","2003","1","30","02:00","0.1","65","-29.5"
"Sodankylä Tähtelä","2003","1","31","02:00","0","64","-36"
"Sodankylä Tähtelä","2003","2","1","02:00","1.4","64","-29.8"
"Sodankylä Tähtelä","2003","2","2","02:00","1.5","66","-11.5"
"Sodankylä Tähtelä","2003","2","3","02:00","0.2","66","-6"
"Sodankylä Tähtelä","2003","2","4","02:00","0.5","64","-15.9"
"Sodankylä Tähtelä","2003","2","5","02:00","0.1","64","-22.3"
"Sodankylä Tähtelä","2003","2","6","02:00","1.7","63","-23.2"
"Sodankylä Tähtelä","2003","2","7","02:00","0.1","64","-22.5"
"Sodankylä Tähtelä","2003","2","8","02:00","1.4","64","-7.2"
"Sodankylä Tähtelä","2003","2","9","02:00","0.1","62","-0.5"
"Sodankylä Tähtelä","2003","2","10","02:00","2","61","-0.3"
"Sodankylä Tähtelä","2003","2","11","02:00","0","62","-5.9"
"Sodankylä Tähtelä","2003","2","12","02:00","0","62","-1.5"
"Sodankylä Tähtelä","2003","2","13","02:00","2.2","62","-2.3"
"Sodankylä Tähtelä","2003","2","14","02:00","0.1","62","-3.8"
"Sodankylä Tähtelä","2003","2","15","02:00","0","61","-6.4"
"Sodankylä Tähtelä","2003","2","16","02:00","0","61","-0.3"
"Sodankylä Tähtelä","2003","2","17","02:00","0","60","-0.9"
"Sodankylä Tähtelä","2003","2","18","02:00","-1","60","2.6"
"Sodankylä Tähtelä","2003","2","19","02:00","-1","59","-1.1"
"Sodankylä Tähtelä","2003","2","20","02:00","-1","58","-10.8"
"Sodankylä Tähtelä","2003","2","21","02:00","0","58","-5.2"
"Sodankylä Tähtelä","2003","2","22","02:00","0","57","-5.4"
"Sodankylä Tähtelä","2003","2","23","02:00","-1","57","-0.8"
"Sodankylä Tähtelä","2003","2","24","02:00","-1","57","-3.2"
"Sodankylä Tähtelä","2003","2","25","02:00","0.1","57","-6.3"
"Sodankylä Tähtelä","2003","2","26","02:00","0.1","57","-8.6"
"Sodankylä Tähtelä","2003","2","27","02:00","0","57","-3.6"
"Sodankylä Tähtelä","2003","2","28","02:00","-1","57","-10.4"
"Sodankylä Tähtelä","2003","3","1","02:00","0.1","57","-12.1"
"Sodankylä Tähtelä","2003","3","2","02:00","0.2","57","-6.6"
"Sodankylä Tähtelä","2003","3","3","02:00","0.6","56","-8.9"
"Sodankylä Tähtelä","2003","3","4","02:00","0.3","59","-9"
"Sodankylä Tähtelä","2003","3","5","02:00","0.6","58","-7.3"
"Sodankylä Tähtelä","2003","3","6","02:00","2.8","59","-4.5"
"Sodankylä Tähtelä","2003","3","7","02:00","1.9","59","-2.1"
"Sodankylä Tähtelä","2003","3","8","02:00","0","61","0"
"Sodankylä Tähtelä","2003","3","9","02:00","0.4","60","-1"
"Sodankylä Tähtelä","2003","3","10","02:00","3.1","60","-0.3"
"Sodankylä Tähtelä","2003","3","11","02:00","4.5","61","-1.6"
"Sodankylä Tähtelä","2003","3","12","02:00","0","64","-6.7"
"Sodankylä Tähtelä","2003","3","13","02:00","-1","65","-5.1"
"Sodankylä Tähtelä","2003","3","14","02:00","0.1","64","4.5"
"Sodankylä Tähtelä","2003","3","15","02:00","0.5","62","-2.2"
"Sodankylä Tähtelä","2003","3","16","02:00","2.6","62","-4.4"
"Sodankylä Tähtelä","2003","3","17","02:00","0.1","64","-2.6"
"Sodankylä Tähtelä","2003","3","18","02:00","0","62","0.9"
"Sodankylä Tähtelä","2003","3","19","02:00","0.2","62","-6.4"
"Sodankylä Tähtelä","2003","3","20","02:00","-1","61","-9.8"
"Sodankylä Tähtelä","2003","3","21","02:00","3","61","-5.9"
"Sodankylä Tähtelä","2003","3","22","02:00","-1","63","3.9"
"Sodankylä Tähtelä","2003","3","23","02:00","0.1","60","0.6"
"Sodankylä Tähtelä","2003","3","24","02:00","-1","59","-2.8"
"Sodankylä Tähtelä","2003","3","25","02:00","-1","59","-3.7"
"Sodankylä Tähtelä","2003","3","26","02:00","-1","59","2.6"
"Sodankylä Tähtelä","2003","3","27","02:00","0","58","3.2"
"Sodankylä Tähtelä","2003","3","28","02:00","0","57","-0.9"
"Sodankylä Tähtelä","2003","3","29","02:00","1.2","57","-7"
"Sodankylä Tähtelä","2003","3","30","02:00","0","56","-5.2"
"Sodankylä Tähtelä","2003","3","31","03:00","-1","56","-12.5"
"Sodankylä Tähtelä","2003","4","1","03:00","1","56","-9.4"
"Sodankylä Tähtelä","2003","4","2","03:00","1.9","58","-4.1"
"Sodankylä Tähtelä","2003","4","3","03:00","3.9","60","-4"
"Sodankylä Tähtelä","2003","4","4","03:00","0.7","65","-7.8"
"Sodankylä Tähtelä","2003","4","5","03:00","0.1","65","-7.3"
"Sodankylä Tähtelä","2003","4","6","03:00","0","64","-6.5"
"Sodankylä Tähtelä","2003","4","7","03:00","-1","64","-11.6"
"Sodankylä Tähtelä","2003","4","8","03:00","-1","64","-10"
"Sodankylä Tähtelä","2003","4","9","03:00","-1","63","-4"
"Sodankylä Tähtelä","2003","4","10","03:00","-1","63","-1.1"
"Sodankylä Tähtelä","2003","4","11","03:00","1.1","60","-2"
"Sodankylä Tähtelä","2003","4","12","03:00","0","60","-1"
"Sodankylä Tähtelä","2003","4","13","03:00","0.6","58","2.2"
"Sodankylä Tähtelä","2003","4","14","03:00","3.7","57","1.6"
"Sodankylä Tähtelä","2003","4","15","03:00","0","53","3.2"
"Sodankylä Tähtelä","2003","4","16","03:00","0.8","49","2.4"
"Sodankylä Tähtelä","2003","4","17","03:00","-1","46","3.2"
"Sodankylä Tähtelä","2003","4","18","03:00","-1","45","5.1"
"Sodankylä Tähtelä","2003","4","19","03:00","-1","40","6.4"
"Sodankylä Tähtelä","2003","4","20","03:00","-1","35","7.4"
"Sodankylä Tähtelä","2003","4","21","03:00","0.1","32","4.9"
"Sodankylä Tähtelä","2003","4","22","03:00","0","29","0.8"
"Sodankylä Tähtelä","2003","4","23","03:00","0","28","-3.9"
"Sodankylä Tähtelä","2003","4","24","03:00","0.2","28","-5"
"Sodankylä Tähtelä","2003","4","25","03:00","0.2","28","-4.7"
"Sodankylä Tähtelä","2003","4","26","03:00","-1","28","-3.9"
"Sodankylä Tähtelä","2003","4","27","03:00","7.2","28","-2.5"
"Sodankylä Tähtelä","2003","4","28","03:00","2.6","35","0.3"
"Sodankylä Tähtelä","2003","4","29","03:00","-1","32","-1.2"
"Sodankylä Tähtelä","2003","4","30","03:00","2.6","30","-2.4"
"Sodankylä Tähtelä","2003","5","1","03:00","1.3","34","0.1"
"Sodankylä Tähtelä","2003","5","2","03:00","0","32","1.4"
"Sodankylä Tähtelä","2003","5","3","03:00","0","32","0.1"
"Sodankylä Tähtelä","2003","5","4","03:00","-1","31","1.9"
"Sodankylä Tähtelä","2003","5","5","03:00","2.6","30","3.5"
"Sodankylä Tähtelä","2003","5","6","03:00","6.1","25","2.7"
"Sodankylä Tähtelä","2003","5","7","03:00","0","21","2.7"
"Sodankylä Tähtelä","2003","5","8","03:00","0.2","20","1.7"
"Sodankylä Tähtelä","2003","5","9","03:00","-1","19","2.4"
"Sodankylä Tähtelä","2003","5","10","03:00","0.2","19","3.9"
"Sodankylä Tähtelä","2003","5","11","03:00","-1","14","5.5"
"Sodankylä Tähtelä","2003","5","12","03:00","-1","12","7.6"
"Sodankylä Tähtelä","2003","5","13","03:00","0.5","-1","10.3"
"Sodankylä Tähtelä","2003","5","14","03:00","12.6","-1","12"
"Sodankylä Tähtelä","2003","5","15","03:00","-1","-1","10.7"
"Sodankylä Tähtelä","2003","5","16","03:00","5.9","-1","7.3"
"Sodankylä Tähtelä","2003","5","17","03:00","-1","-1","9.9"
"Sodankylä Tähtelä","2003","5","18","03:00","0","-1","9.7"
"Sodankylä Tähtelä","2003","5","19","03:00","0.3","-1","12.4"
"Sodankylä Tähtelä","2003","5","20","03:00","0.2","-1","10.6"
"Sodankylä Tähtelä","2003","5","21","03:00","1.1","-1","10.6"
"Sodankylä Tähtelä","2003","5","22","03:00","1.2","-1","9.8"
"Sodankylä Tähtelä","2003","5","23","03:00","0","-1","7.4"
"Sodankylä Tähtelä","2003","5","24","03:00","-1","-1","7"
"Sodankylä Tähtelä","2003","5","25","03:00","0.5","-1","10.4"
"Sodankylä Tähtelä","2003","5","26","03:00","18.5","-1","10.5"
"Sodankylä Tähtelä","2003","5","27","03:00","0.2","-1","11.5"
"Sodankylä Tähtelä","2003","5","28","03:00","0.7","-1","5.8"
"Sodankylä Tähtelä","2003","5","29","03:00","0.2","-1","8.1"
"Sodankylä Tähtelä","2003","5","30","03:00","6.9","-1","8"
"Sodankylä Tähtelä","2003","5","31","03:00","3.7","-1","5.2"
"Sodankylä Tähtelä","2003","6","1","03:00","-1","-1","4"
"Sodankylä Tähtelä","2003","6","2","03:00","-1","-1","7.7"
"Sodankylä Tähtelä","2003","6","3","03:00","5.9","-1","8.5"
"Sodankylä Tähtelä","2003","6","4","03:00","1.1","-1","7.8"
"Sodankylä Tähtelä","2003","6","5","03:00","-1","-1","5.9"
"Sodankylä Tähtelä","2003","6","6","03:00","-1","-1","10.2"
"Sodankylä Tähtelä","2003","6","7","03:00","16.5","-1","11.8"
"Sodankylä Tähtelä","2003","6","8","03:00","0","-1","10.1"
"Sodankylä Tähtelä","2003","6","9","03:00","0.2","-1","8.6"
"Sodankylä Tähtelä","2003","6","10","03:00","0","-1","6.7"
"Sodankylä Tähtelä","2003","6","11","03:00","0.4","-1","5.1"
"Sodankylä Tähtelä","2003","6","12","03:00","0","-1","6.8"
"Sodankylä Tähtelä","2003","6","13","03:00","0.1","-1","6"
"Sodankylä Tähtelä","2003","6","14","03:00","0.2","-1","8.2"
"Sodankylä Tähtelä","2003","6","15","03:00","1.4","-1","7.8"
"Sodankylä Tähtelä","2003","6","16","03:00","1.9","-1","7.1"
"Sodankylä Tähtelä","2003","6","17","03:00","1.8","-1","8.6"
"Sodankylä Tähtelä","2003","6","18","03:00","-1","-1","11"
"Sodankylä Tähtelä","2003","6","19","03:00","-1","-1","12.8"
"Sodankylä Tähtelä","2003","6","20","03:00","-1","-1","14.4"
"Sodankylä Tähtelä","2003","6","21","03:00","-1","-1","12.8"
"Sodankylä Tähtelä","2003","6","22","03:00","-1","-1","15.1"
"Sodankylä Tähtelä","2003","6","23","03:00","-1","-1","15.1"
"Sodankylä Tähtelä","2003","6","24","03:00","0","-1","15.3"
"Sodankylä Tähtelä","2003","6","25","03:00","0","-1","16.7"
"Sodankylä Tähtelä","2003","6","26","03:00","-1","-1","15.3"
"Sodankylä Tähtelä","2003","6","27","03:00","-1","-1","15.6"
"Sodankylä Tähtelä","2003","6","28","03:00","-1","-1","13.8"
"Sodankylä Tähtelä","2003","6","29","03:00","-1","-1","13.6"
"Sodankylä Tähtelä","2003","6","30","03:00","-1","-1","17.8"
